case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5
5577,T04 Determine confirmation of receipt - complete,Value31,2011/2/23 10:30:47,Value1,Value1,Value4,Value13,Value3
5577,T05 Print and send confirmation of receipt - complete,Value12,2011/2/23 12:06:42,Value1,Value1,Value4,Value13,Value5
4903,Confirmation of receipt - complete,Value32,2011/1/4 11:24:04,Value1,Value1,Value4,Value21,Value3
4903,T02 Check confirmation of receipt - complete,Value2,2011/1/4 16:42:53,Value1,Value1,Value4,Value21,Value2
4903,T04 Determine confirmation of receipt - complete,Value2,2011/1/4 16:43:11,Value1,Value1,Value4,Value21,Value4
4903,T05 Print and send confirmation of receipt - complete,Value12,2011/1/7 11:55:07,Value1,Value1,Value4,Value21,Value5
4903,T06 Determine necessity of stop advice - complete,Value25,2011/1/12 16:56:06,Value1,Value1,Value4,Value21,Value1
4903,T10 Determine necessity to stop indication - complete,Value4,2011/2/9 9:28:47,Value1,Value1,Value4,Value21,Value1
9562,Confirmation of receipt - complete,Value14,2011/9/22 14:40:20,Value1,Value1,Value2,Value14,Value3
9562,T02 Check confirmation of receipt - complete,Value14,2011/9/22 14:41:10,Value1,Value1,Value2,Value14,Value2
9562,T04 Determine confirmation of receipt - complete,Value14,2011/9/22 14:44:01,Value1,Value1,Value2,Value14,Value4
9562,T05 Print and send confirmation of receipt - complete,Value14,2011/9/22 14:44:35,Value1,Value1,Value2,Value14,Value5
9562,T06 Determine necessity of stop advice - complete,Value14,2011/9/22 14:45:08,Value1,Value1,Value2,Value14,Value1
9562,T10 Determine necessity to stop indication - complete,Value14,2011/9/22 14:53:20,Value1,Value1,Value2,Value14,Value1
8458,Confirmation of receipt - complete,Value24,2011/7/27 10:13:44,Value1,Value1,Value2,Value2,Value3
8458,T02 Check confirmation of receipt - complete,Value24,2011/7/27 10:14:04,Value1,Value1,Value2,Value2,Value2
8458,T04 Determine confirmation of receipt - complete,Value24,2011/7/27 10:14:18,Value1,Value1,Value2,Value2,Value4
8458,T05 Print and send confirmation of receipt - complete,Value24,2011/7/27 10:14:35,Value1,Value1,Value2,Value2,Value5
8458,T06 Determine necessity of stop advice - complete,Value24,2011/7/27 10:14:50,Value1,Value1,Value2,Value2,Value1
8458,T10 Determine necessity to stop indication - complete,Value24,2011/7/27 10:15:09,Value1,Value1,Value2,Value2,Value1
4641,Confirmation of receipt - complete,Value29,2010/12/10 15:58:11,Value1,Value1,Value4,Value24,Value3
4641,T06 Determine necessity of stop advice - complete,Value29,2010/12/10 15:59:33,Value1,Value1,Value4,Value24,Value1
4641,T02 Check confirmation of receipt - complete,Value31,2010/12/10 16:02:15,Value1,Value1,Value4,Value24,Value3
4641,T10 Determine necessity to stop indication - complete,Value29,2010/12/10 16:03:46,Value1,Value1,Value4,Value24,Value1
4641,T04 Determine confirmation of receipt - complete,Value29,2010/12/10 16:06:24,Value1,Value1,Value4,Value24,Value4
4641,T05 Print and send confirmation of receipt - complete,Value29,2010/12/10 16:06:35,Value1,Value1,Value4,Value24,Value5
10352,Confirmation of receipt - complete,Value9,2011/11/14 10:50:38,Value1,Value1,Value1,Value10,Value3
10352,T02 Check confirmation of receipt - complete,Value9,2011/11/14 10:51:38,Value1,Value1,Value1,Value10,Value3
10352,T04 Determine confirmation of receipt - complete,Value9,2011/11/14 11:59:27,Value1,Value1,Value1,Value10,Value4
10352,T05 Print and send confirmation of receipt - complete,Value9,2011/11/14 12:00:16,Value1,Value1,Value1,Value10,Value5
10352,T06 Determine necessity of stop advice - complete,Value9,2011/11/14 12:00:44,Value1,Value1,Value1,Value10,Value1
10352,T10 Determine necessity to stop indication - complete,Value9,2011/11/14 12:01:18,Value1,Value1,Value1,Value10,Value1
5922,Confirmation of receipt - complete,Value33,2011/2/18 10:23:36,Value1,Value1,Value4,Value26,Value3
5922,T06 Determine necessity of stop advice - complete,Value33,2011/2/18 10:24:04,Value1,Value1,Value4,Value26,Value1
5922,T10 Determine necessity to stop indication - complete,Value33,2011/2/18 10:27:14,Value1,Value1,Value4,Value26,Value1
5922,T02 Check confirmation of receipt - complete,Value2,2011/2/18 12:41:43,Value1,Value1,Value4,Value26,Value2
5922,T04 Determine confirmation of receipt - complete,Value2,2011/2/18 12:41:57,Value1,Value1,Value4,Value26,Value4
5922,T05 Print and send confirmation of receipt - complete,Value12,2011/2/22 14:55:30,Value1,Value1,Value4,Value26,Value5
6375,Confirmation of receipt - complete,Value19,2011/3/21 13:39:45,Value1,Value1,Value4,Value18,Value3
6375,T06 Determine necessity of stop advice - complete,Value19,2011/3/21 13:40:16,Value1,Value1,Value4,Value18,Value1
6375,T10 Determine necessity to stop indication - complete,Value19,2011/3/21 13:40:34,Value1,Value1,Value4,Value18,Value1
6375,T02 Check confirmation of receipt - complete,Value2,2011/3/21 20:44:42,Value1,Value1,Value4,Value18,Value2
6375,T04 Determine confirmation of receipt - complete,Value2,2011/3/21 20:44:55,Value1,Value1,Value4,Value18,Value4
6375,T05 Print and send confirmation of receipt - complete,Value12,2011/3/22 14:38:16,Value1,Value1,Value4,Value18,Value5
6538,Confirmation of receipt - complete,Value4,2011/3/31 13:56:53,Value1,Value1,Value4,Value12,Value3
8505,Confirmation of receipt - complete,Value14,2011/9/26 14:19:21,Value1,Value1,Value2,Value14,Value3
8505,T02 Check confirmation of receipt - complete,Value14,2011/9/26 14:20:01,Value1,Value1,Value2,Value14,Value2
8505,T04 Determine confirmation of receipt - complete,Value14,2011/9/26 14:20:26,Value1,Value1,Value2,Value14,Value4
8505,T05 Print and send confirmation of receipt - complete,Value14,2011/9/26 14:21:01,Value1,Value1,Value2,Value14,Value5
8505,T06 Determine necessity of stop advice - complete,Value14,2011/9/26 14:21:43,Value1,Value1,Value2,Value14,Value1
8505,T10 Determine necessity to stop indication - complete,Value14,2011/9/26 14:24:52,Value1,Value1,Value2,Value14,Value1
9921,Confirmation of receipt - complete,Value17,2011/10/31 15:22:25,Value1,Value1,Value2,Value2,Value3
9921,T02 Check confirmation of receipt - complete,Value17,2011/10/31 15:23:41,Value1,Value1,Value2,Value2,Value2
9921,T04 Determine confirmation of receipt - complete,Value17,2011/10/31 15:25:26,Value1,Value1,Value2,Value2,Value4
9921,T06 Determine necessity of stop advice - complete,Value17,2011/10/31 15:25:52,Value1,Value1,Value2,Value2,Value1
9921,T05 Print and send confirmation of receipt - complete,Value17,2011/10/31 15:26:18,Value1,Value1,Value2,Value2,Value5
9921,T10 Determine necessity to stop indication - complete,Value17,2011/10/31 15:30:17,Value1,Value1,Value2,Value2,Value1
9921,T11 Create document X request unlicensed - complete,Value17,2011/10/31 15:51:33,Value1,Value1,Value2,Value2,Value1
9921,T12 Check document X request unlicensed - complete,Value24,2011/10/31 16:16:03,Value1,Value1,Value2,Value2,Value3
9921,T14 Determine document X request unlicensed - complete,Value24,2011/10/31 16:16:27,Value1,Value1,Value2,Value2,Value4
9921,T15 Print document X request unlicensed - complete,Value12,2011/11/7 12:32:52,Value1,Value1,Value2,Value2,Value3
6998,Confirmation of receipt - complete,Value8,2011/4/20 7:56:26,Value2,Value1,Value4,Value7,Value3
6998,T06 Determine necessity of stop advice - complete,Value8,2011/4/20 7:57:16,Value2,Value1,Value4,Value7,Value1
6998,T02 Check confirmation of receipt - complete,Value8,2011/4/20 7:57:32,Value2,Value1,Value4,Value7,Value3
6998,T10 Determine necessity to stop indication - complete,Value8,2011/4/20 7:58:19,Value2,Value1,Value4,Value7,Value1
6998,T04 Determine confirmation of receipt - complete,Value2,2011/4/27 9:06:37,Value2,Value1,Value4,Value7,Value3
6998,T05 Print and send confirmation of receipt - complete,Value12,2011/4/28 15:16:54,Value2,Value1,Value4,Value7,Value5
3988,Confirmation of receipt - complete,Value11,2010/11/8 13:51:30,Value1,Value3,Value4,Value13,Value1
3988,T06 Determine necessity of stop advice - complete,Value11,2010/11/9 8:46:14,Value1,Value3,Value4,Value13,Value1
3988,T10 Determine necessity to stop indication - complete,Value11,2010/11/9 8:47:01,Value1,Value3,Value4,Value13,Value1
3988,T11 Create document X request unlicensed - complete,Value11,2010/11/9 12:03:38,Value1,Value3,Value4,Value13,Value1
3988,T12 Check document X request unlicensed - complete,Value23,2010/11/9 12:56:25,Value1,Value3,Value4,Value13,Value3
3988,T02 Check confirmation of receipt - complete,Value23,2010/11/9 15:57:16,Value1,Value3,Value4,Value13,Value3
3988,T04 Determine confirmation of receipt - complete,Value2,2010/11/12 14:56:31,Value1,Value3,Value4,Value13,Value4
3988,T05 Print and send confirmation of receipt - complete,Value12,2010/11/16 10:26:01,Value1,Value3,Value4,Value13,Value5
3988,T13 Adjust document X request unlicensed - complete,Value4,2010/12/3 13:08:59,Value1,Value3,Value4,Value13,Value1
6668,Confirmation of receipt - complete,Value24,2011/4/1 9:19:26,Value3,Value1,Value4,Value2,Value3
6668,T02 Check confirmation of receipt - complete,Value24,2011/4/1 9:19:42,Value3,Value1,Value4,Value2,Value2
6668,T06 Determine necessity of stop advice - complete,Value24,2011/4/1 9:20:08,Value3,Value1,Value4,Value2,Value1
6668,T10 Determine necessity to stop indication - complete,Value24,2011/4/1 9:20:28,Value3,Value1,Value4,Value2,Value1
6668,T04 Determine confirmation of receipt - complete,Value2,2011/4/1 9:41:17,Value3,Value1,Value4,Value2,Value4
6668,T05 Print and send confirmation of receipt - complete,Value12,2011/4/6 15:11:49,Value3,Value1,Value4,Value2,Value5
6957,Confirmation of receipt - complete,Value8,2011/4/13 10:53:05,Value1,Value1,Value4,Value7,Value3
6957,T02 Check confirmation of receipt - complete,Value8,2011/4/13 10:53:53,Value1,Value1,Value4,Value7,Value3
6957,T06 Determine necessity of stop advice - complete,Value8,2011/4/13 10:54:17,Value1,Value1,Value4,Value7,Value1
6957,T10 Determine necessity to stop indication - complete,Value8,2011/4/13 10:54:34,Value1,Value1,Value4,Value7,Value1
6957,T04 Determine confirmation of receipt - complete,Value2,2011/4/15 14:56:28,Value1,Value1,Value4,Value7,Value4
6957,T05 Print and send confirmation of receipt - complete,Value12,2011/4/18 15:17:21,Value1,Value1,Value4,Value7,Value5
7194,Confirmation of receipt - complete,Value11,2011/4/28 11:47:22,Value1,Value1,Value4,Value13,Value3
7194,T02 Check confirmation of receipt - complete,Value11,2011/4/28 11:47:39,Value1,Value1,Value4,Value13,Value2
7194,T04 Determine confirmation of receipt - complete,Value11,2011/4/28 11:47:52,Value1,Value1,Value4,Value13,Value4
7194,T05 Print and send confirmation of receipt - complete,Value11,2011/4/28 11:48:09,Value1,Value1,Value4,Value13,Value5
7194,T06 Determine necessity of stop advice - complete,Value11,2011/4/28 11:57:56,Value1,Value1,Value4,Value13,Value1
7194,T10 Determine necessity to stop indication - complete,Value11,2011/4/28 11:58:15,Value1,Value1,Value4,Value13,Value1
8425,Confirmation of receipt - complete,Value14,2011/8/29 9:03:12,Value1,Value1,Value2,Value14,Value3
8425,T02 Check confirmation of receipt - complete,Value14,2011/8/29 9:07:19,Value1,Value1,Value2,Value14,Value2
8425,T04 Determine confirmation of receipt - complete,Value14,2011/8/29 9:22:43,Value1,Value1,Value2,Value14,Value4
8425,T05 Print and send confirmation of receipt - complete,Value14,2011/8/29 9:23:20,Value1,Value1,Value2,Value14,Value5
8425,T06 Determine necessity of stop advice - complete,Value14,2011/8/29 9:24:23,Value1,Value1,Value2,Value14,Value1
8425,T10 Determine necessity to stop indication - complete,Value14,2011/8/29 9:24:57,Value1,Value1,Value2,Value14,Value1
9014,Confirmation of receipt - complete,Value24,2011/8/19 14:26:10,Value1,Value1,Value2,Value2,Value1
9014,T02 Check confirmation of receipt - complete,Value24,2011/8/19 14:26:29,Value1,Value1,Value2,Value2,Value2
9014,T04 Determine confirmation of receipt - complete,Value24,2011/8/19 14:26:54,Value1,Value1,Value2,Value2,Value4
9014,T05 Print and send confirmation of receipt - complete,Value24,2011/8/19 14:27:13,Value1,Value1,Value2,Value2,Value5
9014,T06 Determine necessity of stop advice - complete,Value24,2011/8/24 12:35:45,Value1,Value1,Value2,Value2,Value1
9014,T10 Determine necessity to stop indication - complete,Value24,2011/8/24 12:36:04,Value1,Value1,Value2,Value2,Value1
8847,Confirmation of receipt - complete,Value13,2011/8/3 10:01:04,Value1,Value1,Value2,Value12,Value3
8847,T02 Check confirmation of receipt - complete,Value13,2011/8/3 10:01:28,Value1,Value1,Value2,Value12,Value2
8847,T04 Determine confirmation of receipt - complete,Value13,2011/8/3 10:02:08,Value1,Value1,Value2,Value12,Value4
8847,T05 Print and send confirmation of receipt - complete,Value13,2011/8/3 10:02:36,Value1,Value1,Value2,Value12,Value5
8847,T06 Determine necessity of stop advice - complete,Value13,2011/8/3 10:03:21,Value1,Value1,Value2,Value12,Value1
8847,T10 Determine necessity to stop indication - complete,Value13,2011/8/3 10:07:22,Value1,Value1,Value2,Value12,Value1
8934,Confirmation of receipt - complete,Value13,2011/8/11 9:25:51,Value1,Value1,Value2,Value12,Value1
8934,T06 Determine necessity of stop advice - complete,Value13,2011/8/11 9:26:19,Value1,Value1,Value2,Value12,Value1
8934,T02 Check confirmation of receipt - complete,Value13,2011/8/11 9:26:42,Value1,Value1,Value2,Value12,Value2
8934,T04 Determine confirmation of receipt - complete,Value13,2011/8/11 9:27:01,Value1,Value1,Value2,Value12,Value4
8934,T05 Print and send confirmation of receipt - complete,Value13,2011/8/11 9:27:41,Value1,Value1,Value2,Value12,Value5
8934,T10 Determine necessity to stop indication - complete,Value13,2011/8/11 9:28:37,Value1,Value1,Value2,Value12,Value1
5875,Confirmation of receipt - complete,Value15,2011/2/17 14:55:55,Value1,Value1,Value4,Value24,Value3
5875,T02 Check confirmation of receipt - complete,Value15,2011/2/17 14:56:10,Value1,Value1,Value4,Value24,Value2
5875,T04 Determine confirmation of receipt - complete,Value15,2011/2/17 14:56:22,Value1,Value1,Value4,Value24,Value4
5875,T05 Print and send confirmation of receipt - complete,Value15,2011/2/17 14:56:37,Value1,Value1,Value4,Value24,Value5
5875,T06 Determine necessity of stop advice - complete,Value15,2011/2/17 14:56:58,Value1,Value1,Value4,Value24,Value1
5875,T10 Determine necessity to stop indication - complete,Value15,2011/2/17 14:57:16,Value1,Value1,Value4,Value24,Value1
11376,Confirmation of receipt - complete,Value11,2012/1/17 7:49:55,Value1,Value1,Value2,Value13,Value3
11376,T02 Check confirmation of receipt - complete,Value11,2012/1/17 12:00:34,Value1,Value1,Value2,Value13,Value2
11376,T04 Determine confirmation of receipt - complete,Value11,2012/1/17 12:01:17,Value1,Value1,Value2,Value13,Value4
11376,T05 Print and send confirmation of receipt - complete,Value11,2012/1/17 12:02:14,Value1,Value1,Value2,Value13,Value5
11376,T06 Determine necessity of stop advice - complete,Value11,2012/1/17 12:03:45,Value1,Value1,Value2,Value13,Value1
11376,T10 Determine necessity to stop indication - complete,Value11,2012/1/17 12:04:35,Value1,Value1,Value2,Value13,Value1
4546,Confirmation of receipt - complete,Value13,2010/12/6 12:33:08,Value1,Value1,Value4,Value12,Value3
4546,T02 Check confirmation of receipt - complete,Value13,2010/12/6 12:34:43,Value1,Value1,Value4,Value12,Value2
4546,T06 Determine necessity of stop advice - complete,Value13,2010/12/6 12:35:04,Value1,Value1,Value4,Value12,Value1
4546,T10 Determine necessity to stop indication - complete,Value13,2010/12/6 12:35:27,Value1,Value1,Value4,Value12,Value1
4546,T04 Determine confirmation of receipt - complete,Value2,2010/12/7 8:10:52,Value1,Value1,Value4,Value12,Value4
4546,T05 Print and send confirmation of receipt - complete,Value12,2010/12/7 8:32:28,Value1,Value1,Value4,Value12,Value5
6719,Confirmation of receipt - complete,Value6,2011/4/11 10:15:48,Value1,Value1,Value4,Value4,Value3
6719,T06 Determine necessity of stop advice - complete,Value6,2011/4/11 10:16:24,Value1,Value1,Value4,Value4,Value1
6719,T10 Determine necessity to stop indication - complete,Value6,2011/4/11 10:16:39,Value1,Value1,Value4,Value4,Value1
6719,T02 Check confirmation of receipt - complete,Value23,2011/4/13 8:55:44,Value1,Value1,Value4,Value4,Value3
6719,T03 Adjust confirmation of receipt - complete,Value6,2011/5/10 15:54:29,Value1,Value1,Value4,Value4,Value1
6719,T02 Check confirmation of receipt - complete,Value6,2011/5/10 15:57:16,Value1,Value1,Value4,Value4,Value2
6719,T04 Determine confirmation of receipt - complete,Value6,2011/5/10 15:57:28,Value1,Value1,Value4,Value4,Value4
6719,T05 Print and send confirmation of receipt - complete,Value6,2011/5/10 15:57:43,Value1,Value1,Value4,Value4,Value5
9214,Confirmation of receipt - complete,Value4,2011/8/31 13:32:19,Value1,Value1,Value3,Value11,Value3
8421,Confirmation of receipt - complete,Value21,2011/7/6 9:37:38,Value1,Value1,Value3,Value3,Value1
8421,T02 Check confirmation of receipt - complete,Value15,2011/7/20 12:47:26,Value1,Value1,Value3,Value3,Value3
8421,T04 Determine confirmation of receipt - complete,Value15,2011/7/20 12:47:57,Value1,Value1,Value3,Value3,Value4
8421,T05 Print and send confirmation of receipt - complete,Value15,2011/7/20 12:48:17,Value1,Value1,Value3,Value3,Value5
8421,T06 Determine necessity of stop advice - complete,Value15,2011/7/20 12:48:41,Value1,Value1,Value3,Value3,Value1
8421,T10 Determine necessity to stop indication - complete,Value15,2011/7/20 12:49:05,Value1,Value1,Value3,Value3,Value1
6012,Confirmation of receipt - complete,Value6,2011/2/15 16:21:09,Value1,Value1,Value4,Value4,Value3
6012,T02 Check confirmation of receipt - complete,Value6,2011/2/15 16:21:28,Value1,Value1,Value4,Value4,Value2
6012,T04 Determine confirmation of receipt - complete,Value6,2011/2/15 16:21:37,Value1,Value1,Value4,Value4,Value4
6012,T05 Print and send confirmation of receipt - complete,Value6,2011/2/15 16:21:46,Value1,Value1,Value4,Value4,Value5
6012,T06 Determine necessity of stop advice - complete,Value6,2011/2/15 16:21:59,Value1,Value1,Value4,Value4,Value1
6012,T10 Determine necessity to stop indication - complete,Value6,2011/2/15 16:22:15,Value1,Value1,Value4,Value4,Value1
4592,Confirmation of receipt - complete,Value29,2010/12/14 10:02:42,Value1,Value1,Value4,Value24,Value3
4592,T06 Determine necessity of stop advice - complete,Value29,2010/12/14 10:03:43,Value1,Value1,Value4,Value24,Value1
4592,T10 Determine necessity to stop indication - complete,Value29,2010/12/14 10:04:53,Value1,Value1,Value4,Value24,Value1
4592,T16 Report reasons to hold request - complete,Value29,2010/12/14 10:08:02,Value1,Value1,Value4,Value24,Value1
4592,T17 Check report Y to stop indication - complete,Value29,2010/12/14 10:09:31,Value1,Value1,Value4,Value24,Value2
4592,T19 Determine report Y to stop indication - complete,Value29,2010/12/14 10:09:45,Value1,Value1,Value4,Value24,Value4
4592,T20 Print report Y to stop indication - complete,Value29,2010/12/14 10:10:06,Value1,Value1,Value4,Value24,Value5
4592,T02 Check confirmation of receipt - complete,Value31,2010/12/16 9:01:32,Value1,Value1,Value4,Value24,Value3
4592,T03 Adjust confirmation of receipt - complete,Value29,2010/12/16 10:46:30,Value1,Value1,Value4,Value24,Value1
4592,T02 Check confirmation of receipt - complete,Value29,2010/12/16 10:47:07,Value1,Value1,Value4,Value24,Value2
4592,T04 Determine confirmation of receipt - complete,Value29,2010/12/16 10:47:47,Value1,Value1,Value4,Value24,Value4
4592,T05 Print and send confirmation of receipt - complete,Value29,2010/12/16 10:48:21,Value1,Value1,Value4,Value24,Value5
8863,Confirmation of receipt - complete,Value11,2011/8/8 14:38:14,Value1,Value1,Value2,Value13,Value3
8863,T02 Check confirmation of receipt - complete,Value11,2011/8/8 14:39:00,Value1,Value1,Value2,Value13,Value2
8863,T04 Determine confirmation of receipt - complete,Value11,2011/8/8 14:39:22,Value1,Value1,Value2,Value13,Value4
8863,T05 Print and send confirmation of receipt - complete,Value11,2011/8/8 14:39:55,Value1,Value1,Value2,Value13,Value5
8863,T06 Determine necessity of stop advice - complete,Value11,2011/8/8 14:40:19,Value1,Value1,Value2,Value13,Value1
8863,T10 Determine necessity to stop indication - complete,Value11,2011/8/8 14:42:56,Value1,Value1,Value2,Value13,Value1
4328,Confirmation of receipt - complete,Value37,2011/3/1 15:45:50,Value1,Value1,Value4,Value30,Value3
4328,T02 Check confirmation of receipt - complete,Value37,2011/3/1 15:50:02,Value1,Value1,Value4,Value30,Value2
4328,T06 Determine necessity of stop advice - complete,Value37,2011/3/1 15:50:54,Value1,Value1,Value4,Value30,Value1
4328,T04 Determine confirmation of receipt - complete,Value37,2011/3/1 15:52:02,Value1,Value1,Value4,Value30,Value4
4328,T05 Print and send confirmation of receipt - complete,Value37,2011/3/1 15:53:26,Value1,Value1,Value4,Value30,Value5
4328,T10 Determine necessity to stop indication - complete,Value37,2011/3/1 15:55:04,Value1,Value1,Value4,Value30,Value1
8411,Confirmation of receipt - complete,Value17,2011/8/4 13:53:12,Value1,Value1,Value4,Value9,Value3
8411,T06 Determine necessity of stop advice - complete,Value17,2011/8/4 13:54:00,Value1,Value1,Value4,Value9,Value1
8411,T02 Check confirmation of receipt - complete,Value17,2011/8/4 13:54:28,Value1,Value1,Value4,Value9,Value2
8411,T04 Determine confirmation of receipt - complete,Value17,2011/8/4 13:54:52,Value1,Value1,Value4,Value9,Value4
8411,T05 Print and send confirmation of receipt - complete,Value17,2011/8/4 13:55:26,Value1,Value1,Value4,Value9,Value5
8411,T10 Determine necessity to stop indication - complete,Value17,2011/8/4 13:56:07,Value1,Value1,Value4,Value9,Value1
7053,Confirmation of receipt - complete,Value33,2011/5/30 13:39:35,Value1,Value1,Value4,Value26,Value3
7053,T02 Check confirmation of receipt - complete,Value33,2011/5/30 13:39:51,Value1,Value1,Value4,Value26,Value2
7053,T06 Determine necessity of stop advice - complete,Value33,2011/5/30 13:40:01,Value1,Value1,Value4,Value26,Value1
7053,T10 Determine necessity to stop indication - complete,Value33,2011/5/30 13:40:16,Value1,Value1,Value4,Value26,Value1
7053,T04 Determine confirmation of receipt - complete,Value33,2011/5/30 13:40:54,Value1,Value1,Value4,Value26,Value4
7053,T05 Print and send confirmation of receipt - complete,Value33,2011/5/30 13:41:16,Value1,Value1,Value4,Value26,Value5
6246,Confirmation of receipt - complete,Value10,2011/3/17 9:25:54,Value1,Value1,Value4,Value8,Value3
6246,T02 Check confirmation of receipt - complete,Value10,2011/3/17 9:26:54,Value1,Value1,Value4,Value8,Value3
6246,T06 Determine necessity of stop advice - complete,Value10,2011/3/17 9:36:55,Value1,Value1,Value4,Value8,Value1
6246,T10 Determine necessity to stop indication - complete,Value10,2011/3/17 9:41:26,Value1,Value1,Value4,Value8,Value1
6246,T04 Determine confirmation of receipt - complete,Value26,2011/3/17 9:54:26,Value1,Value1,Value4,Value8,Value3
6246,T05 Print and send confirmation of receipt - complete,Value12,2011/3/21 9:33:16,Value1,Value1,Value4,Value8,Value5
9176,Confirmation of receipt - complete,Value14,2011/9/26 8:54:17,Value1,Value1,Value2,Value14,Value3
9176,T02 Check confirmation of receipt - complete,Value14,2011/9/26 8:54:49,Value1,Value1,Value2,Value14,Value2
9176,T04 Determine confirmation of receipt - complete,Value14,2011/9/26 8:55:18,Value1,Value1,Value2,Value14,Value4
9176,T05 Print and send confirmation of receipt - complete,Value14,2011/9/26 8:55:54,Value1,Value1,Value2,Value14,Value5
9176,T06 Determine necessity of stop advice - complete,Value14,2011/9/26 8:56:19,Value1,Value1,Value2,Value14,Value1
9176,T10 Determine necessity to stop indication - complete,Value14,2011/9/26 8:56:46,Value1,Value1,Value2,Value14,Value1
9767,Confirmation of receipt - complete,Value8,2011/9/30 14:30:01,Value1,Value1,Value2,Value7,Value3
9767,T02 Check confirmation of receipt - complete,Value8,2011/9/30 14:30:50,Value1,Value1,Value2,Value7,Value3
9767,T04 Determine confirmation of receipt - complete,Value8,2011/9/30 14:31:20,Value1,Value1,Value2,Value7,Value3
9767,T05 Print and send confirmation of receipt - complete,Value8,2011/9/30 14:31:52,Value1,Value1,Value2,Value7,Value3
9767,T06 Determine necessity of stop advice - complete,Value8,2011/9/30 14:32:18,Value1,Value1,Value2,Value7,Value1
9767,T10 Determine necessity to stop indication - complete,Value8,2011/9/30 14:32:39,Value1,Value1,Value2,Value7,Value1
9557,Confirmation of receipt - complete,Value11,2011/9/26 10:25:34,Value1,Value1,Value2,Value13,Value3
9557,T02 Check confirmation of receipt - complete,Value11,2011/9/26 10:26:09,Value1,Value1,Value2,Value13,Value2
9557,T04 Determine confirmation of receipt - complete,Value11,2011/9/26 10:26:28,Value1,Value1,Value2,Value13,Value4
9557,T05 Print and send confirmation of receipt - complete,Value11,2011/9/26 10:26:46,Value1,Value1,Value2,Value13,Value5
9557,T06 Determine necessity of stop advice - complete,Value11,2011/10/17 14:57:02,Value1,Value1,Value2,Value13,Value1
9557,T10 Determine necessity to stop indication - complete,Value11,2011/10/17 14:57:33,Value1,Value1,Value2,Value13,Value1
5534,Confirmation of receipt - complete,Value32,2011/1/28 15:01:56,Value1,Value1,Value4,Value28,Value1
5534,T02 Check confirmation of receipt - complete,Value32,2011/1/28 15:02:42,Value1,Value1,Value4,Value28,Value2
5534,T04 Determine confirmation of receipt - complete,Value32,2011/1/28 15:02:58,Value1,Value1,Value4,Value28,Value4
5534,T05 Print and send confirmation of receipt - complete,Value32,2011/1/28 15:03:09,Value1,Value1,Value4,Value28,Value5
5534,T06 Determine necessity of stop advice - complete,Value32,2011/2/2 10:00:17,Value1,Value1,Value4,Value28,Value1
5534,T10 Determine necessity to stop indication - complete,Value32,2011/2/2 10:00:44,Value1,Value1,Value4,Value28,Value1
4437,Confirmation of receipt - complete,Value32,2010/12/8 14:03:16,Value1,Value1,Value4,Value28,Value3
4437,T02 Check confirmation of receipt - complete,Value32,2010/12/8 14:07:34,Value1,Value1,Value4,Value28,Value2
4437,T04 Determine confirmation of receipt - complete,Value32,2010/12/8 14:07:45,Value1,Value1,Value4,Value28,Value4
4437,T05 Print and send confirmation of receipt - complete,Value12,2010/12/10 13:53:48,Value1,Value1,Value4,Value28,Value5
4437,T06 Determine necessity of stop advice - complete,Value32,2010/12/24 10:10:48,Value1,Value1,Value4,Value28,Value1
4437,T10 Determine necessity to stop indication - complete,Value32,2010/12/24 10:11:08,Value1,Value1,Value4,Value28,Value1
8855,Confirmation of receipt - complete,Value15,2011/8/4 13:11:13,Value1,Value1,Value3,Value3,Value3
8855,T02 Check confirmation of receipt - complete,Value15,2011/8/4 13:12:03,Value1,Value1,Value3,Value3,Value2
8855,T04 Determine confirmation of receipt - complete,Value15,2011/8/4 13:12:51,Value1,Value1,Value3,Value3,Value4
8855,T05 Print and send confirmation of receipt - complete,Value15,2011/8/4 13:13:21,Value1,Value1,Value3,Value3,Value5
8855,T06 Determine necessity of stop advice - complete,Value15,2011/8/4 13:13:57,Value1,Value1,Value3,Value3,Value1
8855,T10 Determine necessity to stop indication - complete,Value15,2011/8/4 13:14:16,Value1,Value1,Value3,Value3,Value1
7266,Confirmation of receipt - complete,Value8,2011/5/3 12:58:50,Value1,Value1,Value4,Value7,Value3
7266,T02 Check confirmation of receipt - complete,Value8,2011/5/3 12:59:37,Value1,Value1,Value4,Value7,Value3
7266,T06 Determine necessity of stop advice - complete,Value8,2011/5/4 7:13:09,Value1,Value1,Value4,Value7,Value1
7266,T10 Determine necessity to stop indication - complete,Value8,2011/5/4 7:13:31,Value1,Value1,Value4,Value7,Value1
7266,T04 Determine confirmation of receipt - complete,Value2,2011/5/9 8:24:46,Value1,Value1,Value4,Value7,Value4
7266,T05 Print and send confirmation of receipt - complete,Value12,2011/5/11 12:10:42,Value1,Value1,Value4,Value7,Value5
4939,Confirmation of receipt - complete,Value33,2011/1/10 10:28:15,Value1,Value1,Value4,Value26,Value3
4939,T06 Determine necessity of stop advice - complete,Value33,2011/1/10 10:28:29,Value1,Value1,Value4,Value26,Value1
4939,T10 Determine necessity to stop indication - complete,Value33,2011/1/10 10:28:48,Value1,Value1,Value4,Value26,Value1
