case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5
8469,T05 Print and send confirmation of receipt - complete,Value15,2011/7/21 13:25:43,Value1,Value1,Value3,Value3,Value5
8469,T06 Determine necessity of stop advice - complete,Value15,2011/7/21 13:26:00,Value1,Value1,Value3,Value3,Value1
8469,T10 Determine necessity to stop indication - complete,Value15,2011/7/21 13:26:20,Value1,Value1,Value3,Value3,Value1
4899,Confirmation of receipt - complete,Value29,2010/12/23 17:07:45,Value1,Value1,Value4,Value24,Value3
4899,T02 Check confirmation of receipt - complete,Value31,2010/12/24 11:34:58,Value1,Value1,Value4,Value24,Value3
4899,T04 Determine confirmation of receipt - complete,Value2,2010/12/24 12:00:24,Value1,Value1,Value4,Value24,Value4
4899,T06 Determine necessity of stop advice - complete,Value29,2010/12/24 15:43:12,Value1,Value1,Value4,Value24,Value1
4899,T10 Determine necessity to stop indication - complete,Value29,2010/12/24 15:45:08,Value1,Value1,Value4,Value24,Value1
4899,T05 Print and send confirmation of receipt - complete,Value30,2010/12/29 11:24:55,Value1,Value1,Value4,Value24,Value5
9214,Confirmation of receipt - complete,Value4,2011/8/31 13:32:19,Value1,Value1,Value3,Value11,Value3
8183,Confirmation of receipt - complete,Value6,2011/6/27 9:47:40,Value2,Value1,Value2,Value4,Value1
8183,T02 Check confirmation of receipt - complete,Value6,2011/6/27 10:47:24,Value2,Value1,Value2,Value4,Value2
8183,T04 Determine confirmation of receipt - complete,Value6,2011/6/27 13:03:25,Value2,Value1,Value2,Value4,Value4
8183,T05 Print and send confirmation of receipt - complete,Value6,2011/6/27 13:03:43,Value2,Value1,Value2,Value4,Value5
8183,T06 Determine necessity of stop advice - complete,Value6,2011/6/27 13:07:19,Value2,Value1,Value2,Value4,Value1
8183,T10 Determine necessity to stop indication - complete,Value6,2011/6/27 13:07:56,Value2,Value1,Value2,Value4,Value1
6069,Confirmation of receipt - complete,Value29,2011/2/25 8:30:18,Value1,Value1,Value4,Value24,Value3
6069,T02 Check confirmation of receipt - complete,Value29,2011/2/25 8:30:33,Value1,Value1,Value4,Value24,Value2
6069,T04 Determine confirmation of receipt - complete,Value29,2011/2/25 8:30:46,Value1,Value1,Value4,Value24,Value4
6069,T05 Print and send confirmation of receipt - complete,Value29,2011/2/25 8:30:57,Value1,Value1,Value4,Value24,Value5
6069,T06 Determine necessity of stop advice - complete,Value29,2011/2/25 8:31:20,Value1,Value1,Value4,Value24,Value1
6069,T10 Determine necessity to stop indication - complete,Value29,2011/2/25 9:06:13,Value1,Value1,Value4,Value24,Value1
8421,Confirmation of receipt - complete,Value21,2011/7/6 9:37:38,Value1,Value1,Value3,Value3,Value1
8421,T02 Check confirmation of receipt - complete,Value15,2011/7/20 12:47:26,Value1,Value1,Value3,Value3,Value3
8421,T04 Determine confirmation of receipt - complete,Value15,2011/7/20 12:47:57,Value1,Value1,Value3,Value3,Value4
8421,T05 Print and send confirmation of receipt - complete,Value15,2011/7/20 12:48:17,Value1,Value1,Value3,Value3,Value5
8421,T06 Determine necessity of stop advice - complete,Value15,2011/7/20 12:48:41,Value1,Value1,Value3,Value3,Value1
8421,T10 Determine necessity to stop indication - complete,Value15,2011/7/20 12:49:05,Value1,Value1,Value3,Value3,Value1
7000,Confirmation of receipt - complete,Value33,2011/4/21 15:55:08,Value2,Value1,Value4,Value26,Value3
7000,T02 Check confirmation of receipt - complete,Value33,2011/4/21 18:31:56,Value2,Value1,Value4,Value26,Value3
7000,T04 Determine confirmation of receipt - complete,Value33,2011/4/21 18:32:29,Value2,Value1,Value4,Value26,Value3
7000,T05 Print and send confirmation of receipt - complete,Value33,2011/4/21 18:32:39,Value2,Value1,Value4,Value26,Value5
7000,T06 Determine necessity of stop advice - complete,Value33,2011/4/21 18:32:48,Value2,Value1,Value4,Value26,Value1
7000,T10 Determine necessity to stop indication - complete,Value33,2011/4/21 18:33:01,Value2,Value1,Value4,Value26,Value1
4059,Confirmation of receipt - complete,Value30,2010/11/3 8:28:14,Value4,Value1,Value4,Value24,Value1
4059,T06 Determine necessity of stop advice - complete,Value30,2010/11/3 8:29:04,Value4,Value1,Value4,Value24,Value1
4059,T10 Determine necessity to stop indication - complete,Value30,2010/11/3 8:29:32,Value4,Value1,Value4,Value24,Value1
4059,T02 Check confirmation of receipt - complete,Value31,2010/11/4 10:26:39,Value4,Value1,Value4,Value24,Value3
4059,T04 Determine confirmation of receipt - complete,Value2,2010/11/11 14:57:38,Value4,Value1,Value4,Value24,Value4
4059,T05 Print and send confirmation of receipt - complete,Value12,2010/11/16 10:07:04,Value4,Value1,Value4,Value24,Value5
4020,Confirmation of receipt - complete,Value30,2010/11/1 12:46:25,Value3,Value1,Value4,Value24,Value1
4020,T06 Determine necessity of stop advice - complete,Value30,2010/11/1 12:46:56,Value3,Value1,Value4,Value24,Value1
4020,T10 Determine necessity to stop indication - complete,Value30,2010/11/1 12:47:52,Value3,Value1,Value4,Value24,Value1
4020,T02 Check confirmation of receipt - complete,Value31,2010/11/4 10:29:41,Value3,Value1,Value4,Value24,Value3
4020,T04 Determine confirmation of receipt - complete,Value31,2010/11/9 11:20:01,Value3,Value1,Value4,Value24,Value3
4020,T05 Print and send confirmation of receipt - complete,Value9,2010/11/11 12:53:21,Value3,Value1,Value4,Value24,Value5
6012,Confirmation of receipt - complete,Value6,2011/2/15 16:21:09,Value1,Value1,Value4,Value4,Value3
6012,T02 Check confirmation of receipt - complete,Value6,2011/2/15 16:21:28,Value1,Value1,Value4,Value4,Value2
6012,T04 Determine confirmation of receipt - complete,Value6,2011/2/15 16:21:37,Value1,Value1,Value4,Value4,Value4
6012,T05 Print and send confirmation of receipt - complete,Value6,2011/2/15 16:21:46,Value1,Value1,Value4,Value4,Value5
6012,T06 Determine necessity of stop advice - complete,Value6,2011/2/15 16:21:59,Value1,Value1,Value4,Value4,Value1
6012,T10 Determine necessity to stop indication - complete,Value6,2011/2/15 16:22:15,Value1,Value1,Value4,Value4,Value1
4592,Confirmation of receipt - complete,Value29,2010/12/14 10:02:42,Value1,Value1,Value4,Value24,Value3
4592,T06 Determine necessity of stop advice - complete,Value29,2010/12/14 10:03:43,Value1,Value1,Value4,Value24,Value1
4592,T10 Determine necessity to stop indication - complete,Value29,2010/12/14 10:04:53,Value1,Value1,Value4,Value24,Value1
4592,T16 Report reasons to hold request - complete,Value29,2010/12/14 10:08:02,Value1,Value1,Value4,Value24,Value1
4592,T17 Check report Y to stop indication - complete,Value29,2010/12/14 10:09:31,Value1,Value1,Value4,Value24,Value2
4592,T19 Determine report Y to stop indication - complete,Value29,2010/12/14 10:09:45,Value1,Value1,Value4,Value24,Value4
4592,T20 Print report Y to stop indication - complete,Value29,2010/12/14 10:10:06,Value1,Value1,Value4,Value24,Value5
4592,T02 Check confirmation of receipt - complete,Value31,2010/12/16 9:01:32,Value1,Value1,Value4,Value24,Value3
4592,T03 Adjust confirmation of receipt - complete,Value29,2010/12/16 10:46:30,Value1,Value1,Value4,Value24,Value1
4592,T02 Check confirmation of receipt - complete,Value29,2010/12/16 10:47:07,Value1,Value1,Value4,Value24,Value2
4592,T04 Determine confirmation of receipt - complete,Value29,2010/12/16 10:47:47,Value1,Value1,Value4,Value24,Value4
4592,T05 Print and send confirmation of receipt - complete,Value29,2010/12/16 10:48:21,Value1,Value1,Value4,Value24,Value5
5532,Confirmation of receipt - complete,Value29,2011/1/31 16:36:17,Value2,Value1,Value4,Value11,Value3
5532,T02 Check confirmation of receipt - complete,Value2,2011/2/1 8:02:16,Value2,Value1,Value4,Value11,Value2
5532,T04 Determine confirmation of receipt - complete,Value2,2011/2/1 8:02:35,Value2,Value1,Value4,Value11,Value4
5532,T06 Determine necessity of stop advice - complete,Value15,2011/2/2 10:04:10,Value2,Value1,Value4,Value11,Value1
5532,T10 Determine necessity to stop indication - complete,Value15,2011/2/2 10:05:33,Value2,Value1,Value4,Value11,Value1
5532,T05 Print and send confirmation of receipt - complete,Value12,2011/2/2 14:36:54,Value2,Value1,Value4,Value11,Value5
8863,Confirmation of receipt - complete,Value11,2011/8/8 14:38:14,Value1,Value1,Value2,Value13,Value3
8863,T02 Check confirmation of receipt - complete,Value11,2011/8/8 14:39:00,Value1,Value1,Value2,Value13,Value2
8863,T04 Determine confirmation of receipt - complete,Value11,2011/8/8 14:39:22,Value1,Value1,Value2,Value13,Value4
8863,T05 Print and send confirmation of receipt - complete,Value11,2011/8/8 14:39:55,Value1,Value1,Value2,Value13,Value5
8863,T06 Determine necessity of stop advice - complete,Value11,2011/8/8 14:40:19,Value1,Value1,Value2,Value13,Value1
8863,T10 Determine necessity to stop indication - complete,Value11,2011/8/8 14:42:56,Value1,Value1,Value2,Value13,Value1
4328,Confirmation of receipt - complete,Value37,2011/3/1 15:45:50,Value1,Value1,Value4,Value30,Value3
4328,T02 Check confirmation of receipt - complete,Value37,2011/3/1 15:50:02,Value1,Value1,Value4,Value30,Value2
4328,T06 Determine necessity of stop advice - complete,Value37,2011/3/1 15:50:54,Value1,Value1,Value4,Value30,Value1
4328,T04 Determine confirmation of receipt - complete,Value37,2011/3/1 15:52:02,Value1,Value1,Value4,Value30,Value4
4328,T05 Print and send confirmation of receipt - complete,Value37,2011/3/1 15:53:26,Value1,Value1,Value4,Value30,Value5
4328,T10 Determine necessity to stop indication - complete,Value37,2011/3/1 15:55:04,Value1,Value1,Value4,Value30,Value1
7322,Confirmation of receipt - complete,Value19,2011/5/19 11:45:57,Value1,Value1,Value4,Value18,Value3
7322,T02 Check confirmation of receipt - complete,Value19,2011/5/19 11:46:51,Value1,Value1,Value4,Value18,Value2
7322,T04 Determine confirmation of receipt - complete,Value19,2011/5/19 11:47:06,Value1,Value1,Value4,Value18,Value4
7322,T05 Print and send confirmation of receipt - complete,Value19,2011/5/19 11:47:26,Value1,Value1,Value4,Value18,Value5
7322,T06 Determine necessity of stop advice - complete,Value19,2011/6/7 13:58:45,Value1,Value1,Value4,Value18,Value1
7322,T10 Determine necessity to stop indication - complete,Value19,2011/6/7 13:59:08,Value1,Value1,Value4,Value18,Value1
8411,Confirmation of receipt - complete,Value17,2011/8/4 13:53:12,Value1,Value1,Value4,Value9,Value3
8411,T06 Determine necessity of stop advice - complete,Value17,2011/8/4 13:54:00,Value1,Value1,Value4,Value9,Value1
8411,T02 Check confirmation of receipt - complete,Value17,2011/8/4 13:54:28,Value1,Value1,Value4,Value9,Value2
8411,T04 Determine confirmation of receipt - complete,Value17,2011/8/4 13:54:52,Value1,Value1,Value4,Value9,Value4
8411,T05 Print and send confirmation of receipt - complete,Value17,2011/8/4 13:55:26,Value1,Value1,Value4,Value9,Value5
8411,T10 Determine necessity to stop indication - complete,Value17,2011/8/4 13:56:07,Value1,Value1,Value4,Value9,Value1
7053,Confirmation of receipt - complete,Value33,2011/5/30 13:39:35,Value1,Value1,Value4,Value26,Value3
7053,T02 Check confirmation of receipt - complete,Value33,2011/5/30 13:39:51,Value1,Value1,Value4,Value26,Value2
7053,T06 Determine necessity of stop advice - complete,Value33,2011/5/30 13:40:01,Value1,Value1,Value4,Value26,Value1
7053,T10 Determine necessity to stop indication - complete,Value33,2011/5/30 13:40:16,Value1,Value1,Value4,Value26,Value1
7053,T04 Determine confirmation of receipt - complete,Value33,2011/5/30 13:40:54,Value1,Value1,Value4,Value26,Value4
7053,T05 Print and send confirmation of receipt - complete,Value33,2011/5/30 13:41:16,Value1,Value1,Value4,Value26,Value5
6246,Confirmation of receipt - complete,Value10,2011/3/17 9:25:54,Value1,Value1,Value4,Value8,Value3
6246,T02 Check confirmation of receipt - complete,Value10,2011/3/17 9:26:54,Value1,Value1,Value4,Value8,Value3
6246,T06 Determine necessity of stop advice - complete,Value10,2011/3/17 9:36:55,Value1,Value1,Value4,Value8,Value1
6246,T10 Determine necessity to stop indication - complete,Value10,2011/3/17 9:41:26,Value1,Value1,Value4,Value8,Value1
6246,T04 Determine confirmation of receipt - complete,Value26,2011/3/17 9:54:26,Value1,Value1,Value4,Value8,Value3
6246,T05 Print and send confirmation of receipt - complete,Value12,2011/3/21 9:33:16,Value1,Value1,Value4,Value8,Value5
9176,Confirmation of receipt - complete,Value14,2011/9/26 8:54:17,Value1,Value1,Value2,Value14,Value3
9176,T02 Check confirmation of receipt - complete,Value14,2011/9/26 8:54:49,Value1,Value1,Value2,Value14,Value2
9176,T04 Determine confirmation of receipt - complete,Value14,2011/9/26 8:55:18,Value1,Value1,Value2,Value14,Value4
9176,T05 Print and send confirmation of receipt - complete,Value14,2011/9/26 8:55:54,Value1,Value1,Value2,Value14,Value5
9176,T06 Determine necessity of stop advice - complete,Value14,2011/9/26 8:56:19,Value1,Value1,Value2,Value14,Value1
9176,T10 Determine necessity to stop indication - complete,Value14,2011/9/26 8:56:46,Value1,Value1,Value2,Value14,Value1
9767,Confirmation of receipt - complete,Value8,2011/9/30 14:30:01,Value1,Value1,Value2,Value7,Value3
9767,T02 Check confirmation of receipt - complete,Value8,2011/9/30 14:30:50,Value1,Value1,Value2,Value7,Value3
9767,T04 Determine confirmation of receipt - complete,Value8,2011/9/30 14:31:20,Value1,Value1,Value2,Value7,Value3
9767,T05 Print and send confirmation of receipt - complete,Value8,2011/9/30 14:31:52,Value1,Value1,Value2,Value7,Value3
9767,T06 Determine necessity of stop advice - complete,Value8,2011/9/30 14:32:18,Value1,Value1,Value2,Value7,Value1
9767,T10 Determine necessity to stop indication - complete,Value8,2011/9/30 14:32:39,Value1,Value1,Value2,Value7,Value1
9557,Confirmation of receipt - complete,Value11,2011/9/26 10:25:34,Value1,Value1,Value2,Value13,Value3
9557,T02 Check confirmation of receipt - complete,Value11,2011/9/26 10:26:09,Value1,Value1,Value2,Value13,Value2
9557,T04 Determine confirmation of receipt - complete,Value11,2011/9/26 10:26:28,Value1,Value1,Value2,Value13,Value4
9557,T05 Print and send confirmation of receipt - complete,Value11,2011/9/26 10:26:46,Value1,Value1,Value2,Value13,Value5
9557,T06 Determine necessity of stop advice - complete,Value11,2011/10/17 14:57:02,Value1,Value1,Value2,Value13,Value1
9557,T10 Determine necessity to stop indication - complete,Value11,2011/10/17 14:57:33,Value1,Value1,Value2,Value13,Value1
4317,Confirmation of receipt - complete,Value10,2010/11/23 12:58:40,Value1,Value1,Value4,Value8,Value1
4317,T06 Determine necessity of stop advice - complete,Value10,2010/11/23 13:02:44,Value1,Value1,Value4,Value8,Value1
4317,T10 Determine necessity to stop indication - complete,Value10,2010/11/23 13:03:09,Value1,Value1,Value4,Value8,Value1
4317,T02 Check confirmation of receipt - complete,Value23,2010/11/26 8:57:14,Value1,Value1,Value4,Value8,Value3
4317,T04 Determine confirmation of receipt - complete,Value24,2010/11/26 10:09:50,Value1,Value1,Value4,Value8,Value3
4317,T05 Print and send confirmation of receipt - complete,Value12,2010/11/30 10:02:41,Value1,Value1,Value4,Value8,Value5
11437,Confirmation of receipt - complete,Value13,2012/1/18 9:39:32,Value1,Value1,Value2,Value12,Value3
11437,T02 Check confirmation of receipt - complete,Value13,2012/1/18 9:40:02,Value1,Value1,Value2,Value12,Value2
11437,T04 Determine confirmation of receipt - complete,Value13,2012/1/18 9:40:33,Value1,Value1,Value2,Value12,Value4
11437,T05 Print and send confirmation of receipt - complete,Value13,2012/1/18 9:40:59,Value1,Value1,Value2,Value12,Value5
11437,T06 Determine necessity of stop advice - complete,Value13,2012/1/18 9:41:36,Value1,Value1,Value2,Value12,Value1
11437,T10 Determine necessity to stop indication - complete,Value13,2012/1/18 9:42:22,Value1,Value1,Value2,Value12,Value1
5534,Confirmation of receipt - complete,Value32,2011/1/28 15:01:56,Value1,Value1,Value4,Value28,Value1
5534,T02 Check confirmation of receipt - complete,Value32,2011/1/28 15:02:42,Value1,Value1,Value4,Value28,Value2
5534,T04 Determine confirmation of receipt - complete,Value32,2011/1/28 15:02:58,Value1,Value1,Value4,Value28,Value4
5534,T05 Print and send confirmation of receipt - complete,Value32,2011/1/28 15:03:09,Value1,Value1,Value4,Value28,Value5
5534,T06 Determine necessity of stop advice - complete,Value32,2011/2/2 10:00:17,Value1,Value1,Value4,Value28,Value1
5534,T10 Determine necessity to stop indication - complete,Value32,2011/2/2 10:00:44,Value1,Value1,Value4,Value28,Value1
5372,Confirmation of receipt - complete,Value24,2011/1/25 8:28:31,Value1,Value1,Value4,Value2,Value3
5372,T02 Check confirmation of receipt - complete,Value24,2011/1/25 8:28:50,Value1,Value1,Value4,Value2,Value2
5372,T04 Determine confirmation of receipt - complete,Value2,2011/1/25 12:25:56,Value1,Value1,Value4,Value2,Value4
5372,T05 Print and send confirmation of receipt - complete,Value12,2011/2/2 13:34:52,Value1,Value1,Value4,Value2,Value5
5372,T06 Determine necessity of stop advice - complete,Value24,2011/2/7 12:19:07,Value1,Value1,Value4,Value2,Value1
5372,T10 Determine necessity to stop indication - complete,Value24,2011/2/7 12:19:21,Value1,Value1,Value4,Value2,Value1
4437,Confirmation of receipt - complete,Value32,2010/12/8 14:03:16,Value1,Value1,Value4,Value28,Value3
4437,T02 Check confirmation of receipt - complete,Value32,2010/12/8 14:07:34,Value1,Value1,Value4,Value28,Value2
4437,T04 Determine confirmation of receipt - complete,Value32,2010/12/8 14:07:45,Value1,Value1,Value4,Value28,Value4
4437,T05 Print and send confirmation of receipt - complete,Value12,2010/12/10 13:53:48,Value1,Value1,Value4,Value28,Value5
4437,T06 Determine necessity of stop advice - complete,Value32,2010/12/24 10:10:48,Value1,Value1,Value4,Value28,Value1
4437,T10 Determine necessity to stop indication - complete,Value32,2010/12/24 10:11:08,Value1,Value1,Value4,Value28,Value1
8855,Confirmation of receipt - complete,Value15,2011/8/4 13:11:13,Value1,Value1,Value3,Value3,Value3
8855,T02 Check confirmation of receipt - complete,Value15,2011/8/4 13:12:03,Value1,Value1,Value3,Value3,Value2
8855,T04 Determine confirmation of receipt - complete,Value15,2011/8/4 13:12:51,Value1,Value1,Value3,Value3,Value4
8855,T05 Print and send confirmation of receipt - complete,Value15,2011/8/4 13:13:21,Value1,Value1,Value3,Value3,Value5
8855,T06 Determine necessity of stop advice - complete,Value15,2011/8/4 13:13:57,Value1,Value1,Value3,Value3,Value1
8855,T10 Determine necessity to stop indication - complete,Value15,2011/8/4 13:14:16,Value1,Value1,Value3,Value3,Value1
7266,Confirmation of receipt - complete,Value8,2011/5/3 12:58:50,Value1,Value1,Value4,Value7,Value3
7266,T02 Check confirmation of receipt - complete,Value8,2011/5/3 12:59:37,Value1,Value1,Value4,Value7,Value3
7266,T06 Determine necessity of stop advice - complete,Value8,2011/5/4 7:13:09,Value1,Value1,Value4,Value7,Value1
7266,T10 Determine necessity to stop indication - complete,Value8,2011/5/4 7:13:31,Value1,Value1,Value4,Value7,Value1
7266,T04 Determine confirmation of receipt - complete,Value2,2011/5/9 8:24:46,Value1,Value1,Value4,Value7,Value4
7266,T05 Print and send confirmation of receipt - complete,Value12,2011/5/11 12:10:42,Value1,Value1,Value4,Value7,Value5
10291,Confirmation of receipt - complete,Value4,2011/11/17 15:25:46,Value1,Value1,Value1,Value15,Value3
4939,Confirmation of receipt - complete,Value33,2011/1/10 10:28:15,Value1,Value1,Value4,Value26,Value3
4939,T06 Determine necessity of stop advice - complete,Value33,2011/1/10 10:28:29,Value1,Value1,Value4,Value26,Value1
4939,T10 Determine necessity to stop indication - complete,Value33,2011/1/10 10:28:48,Value1,Value1,Value4,Value26,Value1
4939,T02 Check confirmation of receipt - complete,Value33,2011/1/10 10:29:23,Value1,Value1,Value4,Value26,Value3
4939,T04 Determine confirmation of receipt - complete,Value2,2011/1/10 11:50:00,Value1,Value1,Value4,Value26,Value4
4939,T05 Print and send confirmation of receipt - complete,Value12,2011/1/11 13:27:46,Value1,Value1,Value4,Value26,Value5
5381,Confirmation of receipt - complete,Value26,2011/1/20 13:57:00,Value1,Value1,Value4,Value22,Value1
5381,T02 Check confirmation of receipt - complete,Value26,2011/1/20 13:59:55,Value1,Value1,Value4,Value22,Value2
5381,T04 Determine confirmation of receipt - complete,Value26,2011/1/20 14:00:13,Value1,Value1,Value4,Value22,Value4
5381,T05 Print and send confirmation of receipt - complete,Value12,2011/1/24 12:00:28,Value1,Value1,Value4,Value22,Value5
5381,T06 Determine necessity of stop advice - complete,Value26,2011/1/25 9:13:57,Value1,Value1,Value4,Value22,Value1
5381,T10 Determine necessity to stop indication - complete,Value26,2011/1/25 9:14:16,Value1,Value1,Value4,Value22,Value1
4511,Confirmation of receipt - complete,Value10,2010/12/3 12:12:24,Value1,Value1,Value4,Value8,Value3
4511,T02 Check confirmation of receipt - complete,Value10,2010/12/3 12:12:47,Value1,Value1,Value4,Value8,Value2
4511,T06 Determine necessity of stop advice - complete,Value10,2010/12/3 12:13:11,Value1,Value1,Value4,Value8,Value1
4511,T10 Determine necessity to stop indication - complete,Value10,2010/12/3 12:13:28,Value1,Value1,Value4,Value8,Value1
4511,T04 Determine confirmation of receipt - complete,Value2,2010/12/3 12:22:49,Value1,Value1,Value4,Value8,Value4
4511,T05 Print and send confirmation of receipt - complete,Value12,2010/12/6 14:39:47,Value1,Value1,Value4,Value8,Value5
8132,Confirmation of receipt - complete,Value20,2011/7/5 12:10:26,Value1,Value1,Value3,Value3,Value1
8132,T02 Check confirmation of receipt - complete,Value20,2011/7/5 12:10:56,Value1,Value1,Value3,Value3,Value2
8132,T04 Determine confirmation of receipt - complete,Value20,2011/7/5 12:11:24,Value1,Value1,Value3,Value3,Value4
8132,T05 Print and send confirmation of receipt - complete,Value20,2011/7/5 12:11:47,Value1,Value1,Value3,Value3,Value5
8132,T06 Determine necessity of stop advice - complete,Value20,2011/7/5 12:12:15,Value1,Value1,Value3,Value3,Value1
8132,T10 Determine necessity to stop indication - complete,Value20,2011/7/5 12:12:42,Value1,Value1,Value3,Value3,Value1
10489,Confirmation of receipt - complete,Value11,2011/12/1 14:44:05,Value1,Value1,Value2,Value13,Value3
10489,T02 Check confirmation of receipt - complete,Value11,2011/12/1 14:44:34,Value1,Value1,Value2,Value13,Value2
10489,T04 Determine confirmation of receipt - complete,Value11,2011/12/1 14:44:57,Value1,Value1,Value2,Value13,Value4
10489,T05 Print and send confirmation of receipt - complete,Value11,2011/12/1 14:45:21,Value1,Value1,Value2,Value13,Value5
10489,T06 Determine necessity of stop advice - complete,Value11,2011/12/1 14:47:15,Value1,Value1,Value2,Value13,Value1
10489,T10 Determine necessity to stop indication - complete,Value11,2011/12/1 14:47:59,Value1,Value1,Value2,Value13,Value1
9172,Confirmation of receipt - complete,Value18,2011/9/9 11:20:28,Value1,Value1,Value2,Value17,Value3
9172,T02 Check confirmation of receipt - complete,Value18,2011/9/9 11:22:25,Value1,Value1,Value2,Value17,Value3
9172,T04 Determine confirmation of receipt - complete,Value18,2011/9/9 11:24:53,Value1,Value1,Value2,Value17,Value3
9172,T05 Print and send confirmation of receipt - complete,Value18,2011/9/9 11:25:29,Value1,Value1,Value2,Value17,Value3
9172,T06 Determine necessity of stop advice - complete,Value18,2011/9/16 11:08:12,Value1,Value1,Value2,Value17,Value1
9172,T10 Determine necessity to stop indication - complete,Value18,2011/9/16 11:08:47,Value1,Value1,Value2,Value17,Value1
10799,Confirmation of receipt - complete,Value20,2011/12/21 12:35:50,Value1,Value1,Value3,Value3,Value3
10799,T02 Check confirmation of receipt - complete,Value20,2011/12/21 12:36:34,Value1,Value1,Value3,Value3,Value2
10799,T04 Determine confirmation of receipt - complete,Value20,2011/12/21 13:11:55,Value1,Value1,Value3,Value3,Value4
10799,T05 Print and send confirmation of receipt - complete,Value20,2011/12/21 13:15:10,Value1,Value1,Value3,Value3,Value5
10799,T06 Determine necessity of stop advice - complete,Value20,2011/12/21 13:15:41,Value1,Value1,Value3,Value3,Value1
10799,T10 Determine necessity to stop indication - complete,Value20,2011/12/21 13:22:30,Value1,Value1,Value3,Value3,Value1
5036,Confirmation of receipt - complete,Value11,2011/1/13 10:23:04,Value1,Value1,Value4,Value13,Value3
5036,T02 Check confirmation of receipt - complete,Value11,2011/1/13 10:23:54,Value1,Value1,Value4,Value13,Value2
5036,T06 Determine necessity of stop advice - complete,Value11,2011/1/13 10:56:44,Value1,Value1,Value4,Value13,Value1
5036,T10 Determine necessity to stop indication - complete,Value11,2011/1/13 10:57:03,Value1,Value1,Value4,Value13,Value1
5036,T04 Determine confirmation of receipt - complete,Value2,2011/1/13 11:06:14,Value1,Value1,Value4,Value13,Value4
5036,T05 Print and send confirmation of receipt - complete,Value12,2011/1/18 9:39:29,Value1,Value1,Value4,Value13,Value5
6785,Confirmation of receipt - complete,Value10,2011/4/7 15:50:13,Value1,Value1,Value4,Value8,Value3
6785,T02 Check confirmation of receipt - complete,Value10,2011/4/7 15:50:56,Value1,Value1,Value4,Value8,Value3
6785,T04 Determine confirmation of receipt - complete,Value10,2011/4/7 15:53:28,Value1,Value1,Value4,Value8,Value3
6785,T06 Determine necessity of stop advice - complete,Value10,2011/4/7 15:54:10,Value1,Value1,Value4,Value8,Value1
6785,T10 Determine necessity to stop indication - complete,Value10,2011/4/7 15:54:53,Value1,Value1,Value4,Value8,Value1
6785,T05 Print and send confirmation of receipt - complete,Value12,2011/4/8 11:40:44,Value1,Value1,Value4,Value8,Value5
6326,Confirmation of receipt - complete,Value24,2011/3/8 11:45:20,Value1,Value1,Value4,Value2,Value3
6326,T02 Check confirmation of receipt - complete,Value24,2011/3/8 11:46:14,Value1,Value1,Value4,Value2,Value2
6326,T04 Determine confirmation of receipt - complete,Value24,2011/3/8 11:46:25,Value1,Value1,Value4,Value2,Value4
6326,T05 Print and send confirmation of receipt - complete,Value24,2011/3/8 11:46:43,Value1,Value1,Value4,Value2,Value5
6326,T06 Determine necessity of stop advice - complete,Value24,2011/3/8 11:46:53,Value1,Value1,Value4,Value2,Value1
6326,T10 Determine necessity to stop indication - complete,Value24,2011/3/8 11:47:06,Value1,Value1,Value4,Value2,Value1
5337,Confirmation of receipt - complete,Value4,2011/1/15 13:42:05,Value1,Value2,Value4,Value5,Value1
10087,Confirmation of receipt - complete,Value5,2011/10/24 15:57:27,Value1,Value1,Value3,Value3,Value3
10087,T02 Check confirmation of receipt - complete,Value5,2011/10/24 15:57:46,Value1,Value1,Value3,Value3,Value2
10087,T04 Determine confirmation of receipt - complete,Value5,2011/10/24 15:58:02,Value1,Value1,Value3,Value3,Value4
10087,T05 Print and send confirmation of receipt - complete,Value5,2011/10/24 15:58:19,Value1,Value1,Value3,Value3,Value5
10087,T06 Determine necessity of stop advice - complete,Value5,2011/10/24 15:58:34,Value1,Value1,Value3,Value3,Value1
10087,T10 Determine necessity to stop indication - complete,Value5,2011/10/24 15:58:55,Value1,Value1,Value3,Value3,Value1
10765,Confirmation of receipt - complete,Value18,2011/12/12 14:30:43,Value1,Value1,Value2,Value17,Value3
10765,T02 Check confirmation of receipt - complete,Value18,2011/12/12 14:32:02,Value1,Value1,Value2,Value17,Value2
10765,T04 Determine confirmation of receipt - complete,Value18,2011/12/12 14:32:41,Value1,Value1,Value2,Value17,Value4
10765,T05 Print and send confirmation of receipt - complete,Value18,2011/12/12 14:33:38,Value1,Value1,Value2,Value17,Value5
6480,Confirmation of receipt - complete,Value15,2011/3/24 13:10:19,Value1,Value1,Value4,Value3,Value3
6480,T02 Check confirmation of receipt - complete,Value15,2011/3/24 13:10:41,Value1,Value1,Value4,Value3,Value2
6480,T04 Determine confirmation of receipt - complete,Value15,2011/3/24 13:11:00,Value1,Value1,Value4,Value3,Value4
6480,T05 Print and send confirmation of receipt - complete,Value15,2011/3/24 13:11:12,Value1,Value1,Value4,Value3,Value5
6480,T06 Determine necessity of stop advice - complete,Value15,2011/4/13 9:10:49,Value1,Value1,Value4,Value3,Value1
6480,T10 Determine necessity to stop indication - complete,Value15,2011/4/13 14:13:34,Value1,Value1,Value4,Value3,Value1
