group,instance,resource,activity,timestamp,responsible,department,case,channel
Group 3,task-27307,Resource17,T14 Determine document X request unlicensed,2011/5/31 9:51:37,Resource08,General,7693,Internet
EMPTY,task-27308,admin1,T15 Print document X request unlicensed,2011/6/16 8:08:59,Resource08,General,7693,Internet
Group 1,task-43664,admin2,Confirmation of receipt,2011/10/18 11:34:39,admin3,Customer contact,10062,Internet
EMPTY,task-18029,Resource04,Confirmation of receipt,2011/5/3 9:12:21,Resource04,General,6715,Internet
Group 4,task-23402,Resource04,T02 Check confirmation of receipt,2011/5/3 9:12:38,Resource04,General,6715,Internet
Group 3,task-23404,Resource04,T04 Determine confirmation of receipt,2011/5/3 9:12:48,Resource04,General,6715,Internet
Group 2,task-23405,Resource04,T05 Print and send confirmation of receipt,2011/5/3 9:12:58,Resource04,General,6715,Internet
Group 1,task-23403,Resource04,T06 Determine necessity of stop advice,2011/5/3 9:13:07,Resource04,General,6715,Internet
Group 1,task-23406,Resource04,T10 Determine necessity to stop indication,2011/5/3 9:13:22,Resource04,General,6715,Internet
Group 1,task-1599,Resource15,Confirmation of receipt,2010/11/23 11:36:04,Resource15,General,4411,Internet
Group 1,task-1887,Resource15,T06 Determine necessity of stop advice,2010/11/24 10:41:41,Resource15,General,4411,Internet
Group 1,task-1976,Resource15,T10 Determine necessity to stop indication,2010/11/24 10:42:12,Resource15,General,4411,Internet
EMPTY,task-1886,Resource24,T02 Check confirmation of receipt,2010/11/26 7:58:37,Resource15,General,4411,Internet
Group 3,task-2105,Resource15,T04 Determine confirmation of receipt,2010/11/30 7:55:50,Resource15,General,4411,Internet
Group 2,task-2319,admin1,T05 Print and send confirmation of receipt,2010/12/6 14:17:14,Resource15,General,4411,Internet
EMPTY,task-40383,Resource16,Confirmation of receipt,2011/10/4 6:43:36,Resource11,General,9754,Internet
Group 4,task-41331,Resource16,T02 Check confirmation of receipt,2011/10/4 6:44:28,Resource11,General,9754,Internet
Group 3,task-41333,Resource16,T04 Determine confirmation of receipt,2011/10/4 6:44:55,Resource11,General,9754,Internet
Group 2,task-41334,Resource16,T05 Print and send confirmation of receipt,2011/10/4 6:45:20,Resource11,General,9754,Internet
Group 1,task-41332,Resource16,T06 Determine necessity of stop advice,2011/10/4 6:46:21,Resource11,General,9754,Internet
Group 1,task-41335,Resource16,T10 Determine necessity to stop indication,2011/10/4 6:46:57,Resource11,General,9754,Internet
EMPTY,task-22644,Resource05,Confirmation of receipt,2011/5/10 13:39:32,Resource05,General,7256,Internet
Group 4,task-24300,Resource05,T02 Check confirmation of receipt,2011/5/10 13:39:49,Resource05,General,7256,Internet
Group 3,task-24302,Resource05,T04 Determine confirmation of receipt,2011/5/10 13:40:05,Resource05,General,7256,Internet
Group 1,task-24301,Resource05,T06 Determine necessity of stop advice,2011/5/10 13:40:45,Resource05,General,7256,Internet
Group 1,task-24304,Resource05,T10 Determine necessity to stop indication,2011/5/10 13:41:01,Resource05,General,7256,Internet
Group 2,task-24303,admin1,T05 Print and send confirmation of receipt,2011/5/11 10:36:52,Resource05,General,7256,Internet
EMPTY,task-8686,Resource12,Confirmation of receipt,2011/3/1 12:43:52,Resource12,General,5355,Internet
EMPTY,task-14729,Resource12,T02 Check confirmation of receipt,2011/3/2 7:27:07,Resource12,General,5355,Internet
Group 1,task-14730,Resource12,T06 Determine necessity of stop advice,2011/3/2 7:33:02,Resource12,General,5355,Internet
Group 1,task-14842,Resource12,T10 Determine necessity to stop indication,2011/3/2 7:33:39,Resource12,General,5355,Internet
Group 3,task-14828,Resource10,T04 Determine confirmation of receipt,2011/3/2 8:00:14,Resource12,General,5355,Internet
Group 2,task-14859,admin1,T05 Print and send confirmation of receipt,2011/3/2 13:26:03,Resource12,General,5355,Internet
EMPTY,task-21464,Resource05,Confirmation of receipt,2011/5/2 9:54:05,admin1,General,7119,Internet
Group 4,task-23025,Resource05,T02 Check confirmation of receipt,2011/5/2 9:54:22,admin1,General,7119,Internet
Group 3,task-23027,Resource05,T04 Determine confirmation of receipt,2011/5/2 9:54:35,admin1,General,7119,Internet
Group 2,task-23028,Resource05,T05 Print and send confirmation of receipt,2011/5/2 9:54:48,admin1,General,7119,Internet
Group 1,task-23026,Resource05,T06 Determine necessity of stop advice,2011/5/2 9:56:33,admin1,General,7119,Internet
Group 1,task-23029,Resource05,T10 Determine necessity to stop indication,2011/5/2 9:56:49,admin1,General,7119,Internet
EMPTY,task-9778,Resource07,Confirmation of receipt,2011/2/1 15:42:33,Resource01,General,5540,Internet
Group 4,task-10489,Resource07,T02 Check confirmation of receipt,2011/2/1 15:42:46,Resource01,General,5540,Internet
Group 3,task-10491,Resource07,T04 Determine confirmation of receipt,2011/2/1 15:43:00,Resource01,General,5540,Internet
Group 2,task-10492,Resource07,T05 Print and send confirmation of receipt,2011/2/1 15:43:10,Resource01,General,5540,Internet
Group 1,task-10490,Resource01,T06 Determine necessity of stop advice,2011/2/2 7:58:45,Resource01,General,5540,Internet
Group 1,task-10534,Resource01,T10 Determine necessity to stop indication,2011/2/2 7:59:40,Resource01,General,5540,Internet
Group 1,task-27755,Resource01,Confirmation of receipt,2011/6/28 11:01:39,Resource11,General,7915,Internet
Group 4,task-30126,Resource01,T02 Check confirmation of receipt,2011/6/28 11:02:23,Resource11,General,7915,Internet
Group 3,task-30129,Resource01,T04 Determine confirmation of receipt,2011/6/28 11:02:44,Resource11,General,7915,Internet
Group 2,task-30131,Resource01,T05 Print and send confirmation of receipt,2011/6/28 11:04:22,Resource11,General,7915,Internet
Group 1,task-30127,Resource01,T06 Determine necessity of stop advice,2011/6/28 11:05:05,Resource11,General,7915,Internet
Group 1,task-30136,Resource01,T10 Determine necessity to stop indication,2011/6/28 11:06:30,Resource11,General,7915,Internet
EMPTY,task-41414,admin2,Confirmation of receipt,2011/10/24 13:34:43,Resource35,General,9893,Internet
EMPTY,task-17907,Resource14,Confirmation of receipt,2011/4/20 12:57:49,Resource14,General,6684,Internet
Group 4,task-21503,Resource14,T02 Check confirmation of receipt,2011/4/20 12:58:07,Resource14,General,6684,Internet
Group 3,task-21506,Resource14,T04 Determine confirmation of receipt,2011/4/20 12:58:23,Resource14,General,6684,Internet
Group 2,task-21508,Resource14,T05 Print and send confirmation of receipt,2011/4/20 12:58:36,Resource14,General,6684,Internet
Group 1,task-21504,Resource14,T06 Determine necessity of stop advice,2011/4/20 12:58:53,Resource14,General,6684,Internet
Group 1,task-21509,Resource14,T10 Determine necessity to stop indication,2011/4/20 12:59:08,Resource14,General,6684,Internet
EMPTY,task-37043,Resource11,Confirmation of receipt,2011/8/31 11:23:07,Resource01,General,9203,Internet
Group 4,task-37679,Resource11,T02 Check confirmation of receipt,2011/8/31 11:23:32,Resource01,General,9203,Internet
Group 1,task-37681,Resource11,T03 Adjust confirmation of receipt,2011/8/31 11:23:55,Resource01,General,9203,Internet
Group 4,task-37682,Resource11,T02 Check confirmation of receipt,2011/8/31 11:24:27,Resource01,General,9203,Internet
Group 1,task-37683,Resource11,T03 Adjust confirmation of receipt,2011/8/31 11:26:27,Resource01,General,9203,Internet
Group 4,task-37685,Resource11,T02 Check confirmation of receipt,2011/8/31 11:26:57,Resource01,General,9203,Internet
Group 3,task-37686,Resource11,T04 Determine confirmation of receipt,2011/8/31 11:27:21,Resource01,General,9203,Internet
Group 2,task-37687,Resource11,T05 Print and send confirmation of receipt,2011/8/31 11:27:39,Resource01,General,9203,Internet
Group 1,task-37680,Resource11,T06 Determine necessity of stop advice,2011/8/31 11:28:27,Resource01,General,9203,Internet
Group 1,task-37688,Resource11,T10 Determine necessity to stop indication,2011/8/31 11:29:58,Resource01,General,9203,Internet
EMPTY,task-28203,Resource12,Confirmation of receipt,2011/7/12 7:52:20,Resource12,General,7956,Internet
Group 4,task-31682,Resource12,T02 Check confirmation of receipt,2011/7/12 7:53:01,Resource12,General,7956,Internet
Group 3,task-31684,Resource12,T04 Determine confirmation of receipt,2011/7/12 7:53:26,Resource12,General,7956,Internet
Group 2,task-31685,Resource12,T05 Print and send confirmation of receipt,2011/7/12 7:54:02,Resource12,General,7956,Internet
Group 1,task-31683,Resource12,T06 Determine necessity of stop advice,2011/7/12 7:54:41,Resource12,General,7956,Internet
Group 1,task-31686,Resource12,T10 Determine necessity to stop indication,2011/7/12 7:55:46,Resource12,General,7956,Internet
Group 1,task-4675,Resource10,Confirmation of receipt,2010/12/17 9:23:25,Resource07,General,4811,Desk
Group 4,task-4800,Resource10,T02 Check confirmation of receipt,2010/12/17 9:36:31,Resource07,General,4811,Desk
Group 3,task-4841,Resource10,T04 Determine confirmation of receipt,2010/12/17 9:41:39,Resource07,General,4811,Desk
EMPTY,task-4801,Resource07,T06 Determine necessity of stop advice,2010/12/24 15:07:06,Resource07,General,4811,Desk
Group 1,task-5778,Resource07,T10 Determine necessity to stop indication,2010/12/24 15:09:05,Resource07,General,4811,Desk
Group 2,task-4852,Resource07,T05 Print and send confirmation of receipt,2010/12/30 12:35:39,Resource07,General,4811,Desk
EMPTY,task-9574,Resource11,Confirmation of receipt,2011/1/26 9:05:01,Resource11,General,5503,Intern
Group 1,task-9611,Resource11,T06 Determine necessity of stop advice,2011/1/26 9:05:51,Resource11,General,5503,Intern
Group 1,task-9612,Resource11,T10 Determine necessity to stop indication,2011/1/26 9:06:20,Resource11,General,5503,Intern
EMPTY,task-9610,Resource19,T02 Check confirmation of receipt,2011/1/26 12:17:26,Resource11,General,5503,Intern
Group 3,task-9668,Resource19,T04 Determine confirmation of receipt,2011/1/26 12:18:42,Resource11,General,5503,Intern
Group 2,task-9669,Resource07,T05 Print and send confirmation of receipt,2011/1/27 8:20:36,Resource11,General,5503,Intern
EMPTY,task-15919,Resource08,Confirmation of receipt,2011/3/17 14:45:51,Resource08,General,6413,Internet
Group 4,task-16653,Resource08,T02 Check confirmation of receipt,2011/3/17 14:46:05,Resource08,General,6413,Internet
EMPTY,task-16655,Resource18,T04 Determine confirmation of receipt,2011/3/17 15:09:08,Resource08,General,6413,Internet
Group 2,task-16658,admin1,T05 Print and send confirmation of receipt,2011/3/21 8:40:03,Resource08,General,6413,Internet
Group 1,task-16654,Resource08,T06 Determine necessity of stop advice,2011/3/22 13:15:46,Resource08,General,6413,Internet
Group 1,task-17208,Resource08,T10 Determine necessity to stop indication,2011/3/22 13:16:44,Resource08,General,6413,Internet
Group 1,task-17210,Resource08,T16 Report reasons to hold request,2011/3/22 13:18:06,Resource08,General,6413,Internet
Group 4,task-17214,Resource08,T17 Check report Y to stop indication,2011/3/22 13:18:21,Resource08,General,6413,Internet
EMPTY,task-17215,Resource08,T19 Determine report Y to stop indication,2011/3/22 13:19:09,Resource08,General,6413,Internet
Group 2,task-17219,Resource08,T20 Print report Y to stop indication,2011/3/22 13:19:25,Resource08,General,6413,Internet
EMPTY,task-16036,Resource13,Confirmation of receipt,2011/3/15 11:26:47,Resource13,General,6438,Internet
EMPTY,task-16160,Resource13,T02 Check confirmation of receipt,2011/3/15 11:31:01,Resource13,General,6438,Internet
Group 1,task-16161,Resource13,T06 Determine necessity of stop advice,2011/3/15 11:42:30,Resource13,General,6438,Internet
Group 1,task-16169,Resource13,T07-5 Draft intern advice aspect 5,2011/3/15 11:45:30,Resource13,General,6438,Internet
Group 1,task-16170,Resource13,T06 Determine necessity of stop advice,2011/3/15 11:45:49,Resource13,General,6438,Internet
Group 1,task-16171,Resource13,T10 Determine necessity to stop indication,2011/3/15 11:46:09,Resource13,General,6438,Internet
Group 3,task-16167,Resource10,T04 Determine confirmation of receipt,2011/3/15 12:00:47,Resource13,General,6438,Internet
Group 2,task-16181,admin1,T05 Print and send confirmation of receipt,2011/3/15 13:35:28,Resource13,General,6438,Internet
EMPTY,task-44932,Resource14,Confirmation of receipt,2011/11/29 11:27:58,Resource14,General,10221,Internet
Group 4,task-48452,Resource14,T02 Check confirmation of receipt,2011/11/29 11:29:42,Resource14,General,10221,Internet
Group 3,task-48454,Resource14,T04 Determine confirmation of receipt,2011/11/29 11:30:25,Resource14,General,10221,Internet
Group 2,task-48455,Resource14,T05 Print and send confirmation of receipt,2011/11/29 11:30:47,Resource14,General,10221,Internet
Group 1,task-48453,Resource14,T06 Determine necessity of stop advice,2011/11/29 11:41:43,Resource14,General,10221,Internet
Group 1,task-48460,Resource14,T10 Determine necessity to stop indication,2011/11/29 11:43:20,Resource14,General,10221,Internet
EMPTY,task-2670,Resource07,Confirmation of receipt,2010/12/7 8:49:36,Resource07,General,4632,Internet
Group 1,task-3060,Resource07,T06 Determine necessity of stop advice,2010/12/7 8:50:58,Resource07,General,4632,Internet
Group 1,task-3061,Resource07,T10 Determine necessity to stop indication,2010/12/7 8:52:00,Resource07,General,4632,Internet
EMPTY,task-3059,Resource19,T02 Check confirmation of receipt,2010/12/7 13:31:47,Resource07,General,4632,Internet
Group 3,task-3123,Resource10,T04 Determine confirmation of receipt,2010/12/7 15:24:15,Resource07,General,4632,Internet
Group 2,task-3164,admin1,T05 Print and send confirmation of receipt,2010/12/8 8:37:16,Resource07,General,4632,Internet
EMPTY,task-7896,Resource14,Confirmation of receipt,2011/1/13 10:34:18,Resource14,General,5273,Internet
Group 4,task-8102,Resource10,T02 Check confirmation of receipt,2011/1/13 15:01:07,Resource14,General,5273,Internet
Group 3,task-8215,Resource10,T04 Determine confirmation of receipt,2011/1/13 15:04:42,Resource14,General,5273,Internet
Group 2,task-8216,admin1,T05 Print and send confirmation of receipt,2011/1/18 8:45:27,Resource14,General,5273,Internet
Group 1,task-8103,Resource14,T06 Determine necessity of stop advice,2011/1/24 9:11:56,Resource14,General,5273,Internet
Group 1,task-9304,Resource14,T10 Determine necessity to stop indication,2011/1/24 9:14:45,Resource14,General,5273,Internet
EMPTY,task-783,Resource11,Confirmation of receipt,2010/12/2 7:00:12,Resource11,General,4186,Internet
Group 1,task-2560,Resource11,T06 Determine necessity of stop advice,2010/12/2 7:02:51,Resource11,General,4186,Internet
Group 1,task-2561,Resource11,T10 Determine necessity to stop indication,2010/12/2 7:03:20,Resource11,General,4186,Internet
EMPTY,task-2559,Resource19,T02 Check confirmation of receipt,2010/12/7 7:37:16,Resource11,General,4186,Internet
Group 3,task-3028,Resource10,T04 Determine confirmation of receipt,2010/12/7 7:53:52,Resource11,General,4186,Internet
Group 2,task-3048,admin1,T05 Print and send confirmation of receipt,2010/12/7 8:09:19,Resource11,General,4186,Internet
EMPTY,task-2487,Resource07,Confirmation of receipt,2010/12/6 9:16:34,Resource07,General,4589,Internet
Group 1,task-2836,Resource07,T06 Determine necessity of stop advice,2010/12/6 9:18:57,Resource07,General,4589,Internet
Group 4,task-2835,Resource07,T02 Check confirmation of receipt,2010/12/6 9:19:25,Resource07,General,4589,Internet
Group 3,task-2838,Resource07,T04 Determine confirmation of receipt,2010/12/6 9:19:40,Resource07,General,4589,Internet
Group 1,task-2837,Resource07,T10 Determine necessity to stop indication,2010/12/6 9:20:07,Resource07,General,4589,Internet
Group 2,task-2839,admin1,T05 Print and send confirmation of receipt,2010/12/6 13:42:01,Resource07,General,4589,Internet
EMPTY,task-17842,Resource09,Confirmation of receipt,2011/7/11 10:24:17,Resource09,General,6671,Post
Group 4,task-31579,Resource09,T02 Check confirmation of receipt,2011/7/11 10:24:43,Resource09,General,6671,Post
Group 3,task-31581,Resource09,T04 Determine confirmation of receipt,2011/7/11 10:25:10,Resource09,General,6671,Post
Group 2,task-31582,Resource09,T05 Print and send confirmation of receipt,2011/7/11 10:25:32,Resource09,General,6671,Post
Group 1,task-31580,Resource09,T06 Determine necessity of stop advice,2011/7/11 10:25:57,Resource09,General,6671,Post
Group 1,task-31583,Resource09,T10 Determine necessity to stop indication,2011/7/11 10:26:30,Resource09,General,6671,Post
EMPTY,task-37110,Resource04,Confirmation of receipt,2011/8/29 8:10:19,Resource04,General,9228,Internet
Group 4,task-37300,Resource04,T02 Check confirmation of receipt,2011/8/29 8:10:42,Resource04,General,9228,Internet
Group 3,task-37302,Resource04,T04 Determine confirmation of receipt,2011/8/29 8:11:02,Resource04,General,9228,Internet
Group 2,task-37303,Resource04,T05 Print and send confirmation of receipt,2011/8/29 8:11:25,Resource04,General,9228,Internet
Group 1,task-37301,Resource04,T06 Determine necessity of stop advice,2011/8/29 8:11:42,Resource04,General,9228,Internet
Group 1,task-37304,Resource04,T10 Determine necessity to stop indication,2011/8/29 8:12:03,Resource04,General,9228,Internet
EMPTY,task-40579,Resource04,Confirmation of receipt,2011/10/6 11:40:22,Resource04,General,9777,Internet
Group 4,task-41961,Resource04,T02 Check confirmation of receipt,2011/10/6 11:40:44,Resource04,General,9777,Internet
Group 3,task-41963,Resource04,T04 Determine confirmation of receipt,2011/10/6 11:41:04,Resource04,General,9777,Internet
Group 2,task-41964,Resource04,T05 Print and send confirmation of receipt,2011/10/6 11:41:20,Resource04,General,9777,Internet
Group 1,task-41962,Resource04,T06 Determine necessity of stop advice,2011/10/6 11:41:36,Resource04,General,9777,Internet
Group 1,task-41965,Resource04,T10 Determine necessity to stop indication,2011/10/6 11:41:56,Resource04,General,9777,Internet
EMPTY,task-11744,Resource04,Confirmation of receipt,2011/3/1 10:58:34,Resource04,General,5946,Internet
Group 4,task-14704,Resource04,T02 Check confirmation of receipt,2011/3/1 10:58:47,Resource04,General,5946,Internet
Group 3,task-14706,Resource04,T04 Determine confirmation of receipt,2011/3/1 10:58:57,Resource04,General,5946,Internet
Group 2,task-14707,admin1,T05 Print and send confirmation of receipt,2011/3/1 14:09:47,Resource04,General,5946,Internet
Group 1,task-14705,Resource04,T06 Determine necessity of stop advice,2011/3/3 10:52:39,Resource04,General,5946,Internet
Group 1,task-15073,Resource04,T10 Determine necessity to stop indication,2011/3/3 10:52:53,Resource04,General,5946,Internet
EMPTY,task-36771,Resource09,Confirmation of receipt,2011/9/12 13:19:27,Resource09,General,9133,Internet
Group 4,task-38770,Resource09,T02 Check confirmation of receipt,2011/9/12 13:21:20,Resource09,General,9133,Internet
Group 3,task-38773,Resource09,T04 Determine confirmation of receipt,2011/9/12 13:21:43,Resource09,General,9133,Internet
Group 2,task-38774,admin1,T05 Print and send confirmation of receipt,2011/9/13 10:23:09,Resource09,General,9133,Internet
Group 1,task-38771,Resource09,T06 Determine necessity of stop advice,2011/10/4 13:00:14,Resource09,General,9133,Internet
Group 1,task-41585,Resource09,T10 Determine necessity to stop indication,2011/10/4 13:01:44,Resource09,General,9133,Internet
EMPTY,task-29675,Resource14,Confirmation of receipt,2011/8/26 8:38:57,Resource14,General,8234,Internet
Group 4,task-37187,Resource14,T02 Check confirmation of receipt,2011/8/26 8:39:25,Resource14,General,8234,Internet
Group 3,task-37189,Resource14,T04 Determine confirmation of receipt,2011/8/26 8:39:46,Resource14,General,8234,Internet
Group 2,task-37190,Resource14,T05 Print and send confirmation of receipt,2011/8/26 8:40:17,Resource14,General,8234,Internet
Group 1,task-37188,Resource14,T06 Determine necessity of stop advice,2011/8/26 8:40:38,Resource14,General,8234,Internet
Group 1,task-37191,Resource14,T10 Determine necessity to stop indication,2011/8/26 8:41:12,Resource14,General,8234,Internet
EMPTY,task-38488,Resource14,Confirmation of receipt,2011/10/20 9:45:07,Resource14,General,9438,Internet
Group 4,task-43965,Resource14,T02 Check confirmation of receipt,2011/10/20 9:45:30,Resource14,General,9438,Internet
Group 3,task-43967,Resource14,T04 Determine confirmation of receipt,2011/10/20 9:45:53,Resource14,General,9438,Internet
Group 2,task-43968,Resource14,T05 Print and send confirmation of receipt,2011/10/20 9:46:11,Resource14,General,9438,Internet
Group 1,task-43966,Resource14,T06 Determine necessity of stop advice,2011/10/20 9:46:38,Resource14,General,9438,Internet
Group 1,task-43970,Resource14,T10 Determine necessity to stop indication,2011/10/20 9:47:00,Resource14,General,9438,Internet
Group 1,task-6920,Resource18,Confirmation of receipt,2011/1/6 12:10:53,Resource18,General,5153,Post
EMPTY,task-7094,Resource18,T02 Check confirmation of receipt,2011/1/11 10:21:23,Resource18,General,5153,Post
Group 3,task-7629,Resource10,T04 Determine confirmation of receipt,2011/1/11 10:58:06,Resource18,General,5153,Post
Group 2,task-7661,admin1,T05 Print and send confirmation of receipt,2011/1/11 13:05:19,Resource18,General,5153,Post
Group 1,task-7095,Resource18,T06 Determine necessity of stop advice,2011/1/11 13:35:26,Resource18,General,5153,Post
Group 1,task-7743,Resource18,T10 Determine necessity to stop indication,2011/1/11 13:35:50,Resource18,General,5153,Post
EMPTY,task-48825,Resource09,Confirmation of receipt,2011/12/8 13:15:29,Resource09,General,10564,Internet
Group 4,task-49478,Resource09,T02 Check confirmation of receipt,2011/12/8 13:16:06,Resource09,General,10564,Internet
Group 3,task-49480,Resource09,T04 Determine confirmation of receipt,2011/12/8 13:16:43,Resource09,General,10564,Internet
Group 2,task-49481,Resource09,T05 Print and send confirmation of receipt,2011/12/8 13:17:08,Resource09,General,10564,Internet
Group 1,task-49479,Resource09,T06 Determine necessity of stop advice,2011/12/8 13:17:40,Resource09,General,10564,Internet
Group 1,task-49482,Resource09,T10 Determine necessity to stop indication,2011/12/8 13:40:56,Resource09,General,10564,Internet
EMPTY,task-28492,Resource13,Confirmation of receipt,2011/6/28 10:53:07,Resource13,General,8021,Internet
EMPTY,task-30114,Resource13,T02 Check confirmation of receipt,2011/6/28 10:53:43,Resource13,General,8021,Internet
Group 1,task-30115,Resource13,T06 Determine necessity of stop advice,2011/6/28 10:54:04,Resource13,General,8021,Internet
EMPTY,task-30116,Resource13,T04 Determine confirmation of receipt,2011/6/28 10:55:04,Resource13,General,8021,Internet
Group 2,task-30118,Resource13,T05 Print and send confirmation of receipt,2011/6/28 10:55:45,Resource13,General,8021,Internet
Group 1,task-30117,Resource13,T10 Determine necessity to stop indication,2011/6/28 10:56:02,Resource13,General,8021,Internet
EMPTY,task-22914,Resource04,Confirmation of receipt,2011/5/4 8:24:20,Resource04,General,7300,Internet
Group 4,task-23677,Resource04,T02 Check confirmation of receipt,2011/5/4 8:24:34,Resource04,General,7300,Internet
Group 3,task-23679,Resource04,T04 Determine confirmation of receipt,2011/5/4 8:24:45,Resource04,General,7300,Internet
Group 2,task-23680,Resource04,T05 Print and send confirmation of receipt,2011/5/4 8:24:55,Resource04,General,7300,Internet
Group 1,task-23678,Resource04,T06 Determine necessity of stop advice,2011/5/4 8:25:05,Resource04,General,7300,Internet
Group 1,task-23681,Resource04,T10 Determine necessity to stop indication,2011/5/4 8:25:19,Resource04,General,7300,Internet
EMPTY,task-9907,Resource01,Confirmation of receipt,2011/2/9 8:16:53,Resource01,General,5561,Internet
Group 4,task-11444,Resource01,T02 Check confirmation of receipt,2011/2/9 8:17:10,Resource01,General,5561,Internet
Group 1,task-11445,Resource01,T06 Determine necessity of stop advice,2011/2/9 8:17:44,Resource01,General,5561,Internet
EMPTY,task-11446,Resource19,T04 Determine confirmation of receipt,2011/2/10 10:47:31,Resource01,General,5561,Internet
Group 2,task-11689,admin1,T05 Print and send confirmation of receipt,2011/2/11 8:07:52,Resource01,General,5561,Internet
Group 1,task-11447,Resource01,T10 Determine necessity to stop indication,2011/2/11 10:03:26,Resource01,General,5561,Internet
EMPTY,task-25954,admin2,Confirmation of receipt,2011/6/21 6:33:15,Resource01,General,7664,Internet
Group 1,task-25969,Resource01,Confirmation of receipt,2011/5/26 12:28:31,Resource11,General,7665,Internet
Group 4,task-26518,Resource01,T02 Check confirmation of receipt,2011/5/26 12:28:46,Resource11,General,7665,Internet
Group 1,task-26519,Resource01,T06 Determine necessity of stop advice,2011/5/26 12:29:00,Resource11,General,7665,Internet
Group 3,task-26520,Resource01,T04 Determine confirmation of receipt,2011/5/26 12:29:15,Resource11,General,7665,Internet
Group 2,task-26522,Resource01,T05 Print and send confirmation of receipt,2011/5/26 12:29:48,Resource11,General,7665,Internet
Group 1,task-26521,Resource01,T10 Determine necessity to stop indication,2011/5/26 12:30:07,Resource11,General,7665,Internet
EMPTY,task-25984,Resource01,Confirmation of receipt,2011/5/26 12:41:13,Resource11,General,7666,Internet
Group 4,task-26540,Resource01,T02 Check confirmation of receipt,2011/5/26 12:41:26,Resource11,General,7666,Internet
Group 3,task-26542,Resource01,T04 Determine confirmation of receipt,2011/5/26 12:41:42,Resource11,General,7666,Internet
Group 2,task-26543,Resource01,T05 Print and send confirmation of receipt,2011/5/26 12:41:53,Resource11,General,7666,Internet
Group 1,task-26541,Resource01,T06 Determine necessity of stop advice,2011/5/26 12:42:07,Resource11,General,7666,Internet
Group 1,task-26544,Resource01,T10 Determine necessity to stop indication,2011/5/26 12:42:20,Resource11,General,7666,Internet
EMPTY,task-49018,Resource04,Confirmation of receipt,2011/12/9 15:37:36,Resource04,General,10688,Internet
Group 4,task-49622,Resource04,T02 Check confirmation of receipt,2011/12/9 15:37:57,Resource04,General,10688,Internet
Group 3,task-49624,Resource04,T04 Determine confirmation of receipt,2011/12/9 15:38:15,Resource04,General,10688,Internet
Group 2,task-49625,Resource04,T05 Print and send confirmation of receipt,2011/12/9 15:38:32,Resource04,General,10688,Internet
Group 1,task-49623,Resource04,T06 Determine necessity of stop advice,2011/12/22 10:10:40,Resource04,General,10688,Internet
Group 1,task-50601,Resource04,T10 Determine necessity to stop indication,2011/12/22 10:11:39,Resource04,General,10688,Internet
EMPTY,task-44008,Resource03,Confirmation of receipt,2011/10/26 7:04:38,Resource11,General,10099,Internet
Group 4,task-44588,Resource03,T02 Check confirmation of receipt,2011/10/26 7:04:58,Resource11,General,10099,Internet
Group 3,task-44590,Resource03,T04 Determine confirmation of receipt,2011/10/26 7:05:15,Resource11,General,10099,Internet
Group 2,task-44591,Resource03,T05 Print and send confirmation of receipt,2011/10/26 7:05:29,Resource11,General,10099,Internet
Group 1,task-44589,Resource03,T06 Determine necessity of stop advice,2011/10/26 7:05:44,Resource11,General,10099,Internet
Group 1,task-44592,Resource03,T10 Determine necessity to stop indication,2011/10/26 7:07:17,Resource11,General,10099,Internet
Group 1,task-8952,Resource18,Confirmation of receipt,2011/1/20 13:06:00,Resource18,General,5401,Internet
Group 4,task-9088,Resource18,T02 Check confirmation of receipt,2011/1/20 13:09:11,Resource18,General,5401,Internet
Group 3,task-9091,Resource18,T04 Determine confirmation of receipt,2011/1/20 13:09:33,Resource18,General,5401,Internet
Group 2,task-9092,admin1,T05 Print and send confirmation of receipt,2011/1/24 10:08:35,Resource18,General,5401,Internet
Group 1,task-9089,Resource18,T06 Determine necessity of stop advice,2011/1/25 9:03:39,Resource18,General,5401,Internet
Group 1,task-9432,Resource18,T10 Determine necessity to stop indication,2011/1/25 9:03:59,Resource18,General,5401,Internet
EMPTY,task-15855,Resource17,Confirmation of receipt,2011/3/21 13:25:03,Resource17,General,6391,Internet
EMPTY,task-17053,Resource17,T02 Check confirmation of receipt,2011/3/21 13:25:41,Resource17,General,6391,Internet
Group 1,task-17054,Resource17,T06 Determine necessity of stop advice,2011/3/21 13:25:54,Resource17,General,6391,Internet
Group 1,task-17056,Resource17,T10 Determine necessity to stop indication,2011/3/21 13:26:20,Resource17,General,6391,Internet
Group 3,task-17055,Resource10,T04 Determine confirmation of receipt,2011/3/21 19:42:15,Resource17,General,6391,Internet
Group 2,task-17096,admin1,T05 Print and send confirmation of receipt,2011/3/22 13:31:31,Resource17,General,6391,Internet
EMPTY,task-12327,Resource09,Confirmation of receipt,2011/3/22 13:00:09,Resource09,General,6010,Internet
Group 1,task-17204,Resource09,T06 Determine necessity of stop advice,2011/3/22 13:16:49,Resource09,General,6010,Internet
Group 13,task-17211,Resource09,T07-1 Draft intern advice aspect 1,2011/3/22 13:17:18,Resource09,General,6010,Internet
Group 1,task-17212,Resource09,T06 Determine necessity of stop advice,2011/3/22 13:17:34,Resource09,General,6010,Internet
Group 1,task-17213,Resource09,T10 Determine necessity to stop indication,2011/3/22 13:18:27,Resource09,General,6010,Internet
