case_id,description
8989,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-3 Draft intern advice hold for aspect 3 → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T07-3 Draft intern advice hold for aspect 3 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
9076,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T07-5 Draft intern advice aspect 5 → T08 Draft and send request for advice → T09-3 Process or receive external advice from party 3 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
9203,Confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
9289,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T08 Draft and send request for advice → T09-3 Process or receive external advice from party 3 → T04 Determine confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T08 Draft and send request for advice → T09-3 Process or receive external advice from party 3 → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T07-2 Draft intern advice aspect 2 → T08 Draft and send request for advice → T09-3 Process or receive external advice from party 3 → T06 Determine necessity of stop advice → T08 Draft and send request for advice → T09-3 Process or receive external advice from party 3 → T07-2 Draft intern advice aspect 2 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
9395,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T11 Create document X request unlicensed → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T12 Check document X request unlicensed → T14 Determine document X request unlicensed → T15 Print document X request unlicensed
9776,Confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T10 Determine necessity to stop indication → T05 Print and send confirmation of receipt → T11 Create document X request unlicensed → T12 Check document X request unlicensed → T14 Determine document X request unlicensed → T15 Print document X request unlicensed
9916,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-4 Draft internal advice to hold for type 4 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
9895,Confirmation of receipt → T06 Determine necessity of stop advice → T07-4 Draft internal advice to hold for type 4 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
9887,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T02 Check confirmation of receipt
10017,Confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T10 Determine necessity to stop indication → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T03 Adjust confirmation of receipt
10089,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T11 Create document X request unlicensed
9532,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T08 Draft and send request for advice → T09-3 Process or receive external advice from party 3 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
9966,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication → T04 Determine confirmation of receipt → T03 Adjust confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
10164,Confirmation of receipt → T02 Check confirmation of receipt → T06 Determine necessity of stop advice → T04 Determine confirmation of receipt
9921,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T05 Print and send confirmation of receipt → T10 Determine necessity to stop indication → T11 Create document X request unlicensed → T12 Check document X request unlicensed → T14 Determine document X request unlicensed → T15 Print document X request unlicensed
10324,Confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1
10263,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T06 Determine necessity of stop advice → T05 Print and send confirmation of receipt
10073,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T06 Determine necessity of stop advice → T07-1 Draft intern advice aspect 1 → T08 Draft and send request for advice → T09-1 Process or receive external advice from party 1 → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
10765,Confirmation of receipt → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt
10675,Confirmation of receipt → T06 Determine necessity of stop advice → T10 Determine necessity to stop indication
11399,Confirmation of receipt → T06 Determine necessity of stop advice → T02 Check confirmation of receipt → T04 Determine confirmation of receipt → T05 Print and send confirmation of receipt → T10 Determine necessity to stop indication → T16 Report reasons to hold request → T17 Check report Y to stop indication → T19 Determine report Y to stop indication → T20 Print report Y to stop indication
